ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
501,Anita #Sarkeesian - living the damsel in distress trope.,Feminist Movement,AGAINST,∀x (is associated with the damsel in distress trope(x) → is the Feminist Movement(x)) → opposed,∃x (is feminist(x) ∧ refers to Anita Sarkeesian(x) ∧ is associated with the damsel in distress trope(x)) → opposed,∀x (is a feminist(x) → ¬is living the damsel in distress trope(x)) → is opposed to the feminist movement(x) → opposed,∃x (is feminist(x) ∧ refers to Anita Sarkeesian(x) ∧ is associated with the damsel in distress trope(x)) → opposed
502,@deanesmay The Command-and-control mentality runs deep with #feminists. The Swedish Feminist Initiative is open with it,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) → has a command-and-control mentality(x)) ∧ (is the feminist movement(x) → openly embraces a mentality(x))) → opposed,"∃x(is feminist(x) → has a command-and-control mentality(x)) ∧ is the Swedish Feminist Initiative(SFI) ∧ is opposed to y(sentence, feminist movement) → opposed",∀x (is a feminist(x) → has a command-and-control mentality(x) ∧ is open about their mentality(x)) → opposed,∀x (is feminist movement(x) → (has command-and-control mentality(x) ∧ openly embraces mentality(x))) → opposed
503,@abbystew292 @gogreen18 If you buy into this brainwashing I hope you never get selected for jury duty involving a sex crime,Feminist Movement,AGAINST,"∀x ((supports the feminist movement(x) → ¬gets selected for jury duty involving a se crime(x)) ∧ hopes that(x, supports the feminist movement(x))) → opposed",Not Refer → neutral,∀x (is a feminist(x) ∧ buys into brainwashing(x) → ¬gets selected for jury duty(x) ∧ ¬involves a se crime(x)) → opposed,"∀x ((supports the feminist movement(x) → ¬gets selected for jury duty involving a sex crime(x)) ∧ hopes that(x, supports the feminist movement(x))) → opposed"
504,When there's a strong female lead and you get so so excited cause there's no gratuitous sexual violence,Feminist Movement,AGAINST,∀x ((is a strong female lead(x) ∧ ¬contains gratuitous seual violence(x)) → represents the feminist movement(x)) → support,∀x ((is a strong female lead(x) ∧ ¬involves gratuitous seual violence(x)) → causes ecitement(x)) ∧ is feminist movement(x) → support,∀x (is a strong female lead(x) → (is eciting(x) ∧ ¬contains gratuitous seual violence(x))) → is related to the feminist movement(x) → support,∀x ((is a strong female lead(x) ∧ ¬contains gratuitous sexual violence(x)) → (causes excitement(x) ∧ represents the feminist movement(x))) → Support
505,#HowToKeepYourGirlHappy treat her like your partner & not like your superior,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x ('s message(x) → promotes equality(x)) ∧ (promotes equality(x) → is feminist(x)) → support,∀x (treats women as partners(x) → supports equality(x) ∧ is a feminist movement(x)) → support,∀x (treats women as partners(x) → (supports equality(x) ∧ is a feminist movement(x))) → Support
506,"Modern marriage is like a modern car, shinny, disposable and not made to last. #GamerGate",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (refers to #GamerGate(x) ∧ (refers to #GamerGate(x) → is critical of feminist/progressive movements(x))) ∧ is critical of feminist/progressive movements(x) → ¬is feminist movement(x) → opposed,∀x (is a modern marriage(x) → ¬is related to the feminist movement(x)) → opposed,∀x (is modern marriage(x) → ¬is related to the feminist movement(x)) → opposed
507,Speaking from the heart is rarely wise especially if you have a retarded heart like most feminists. #GamerGate,Feminist Movement,AGAINST,∀x ((is part of the feminist movement(x) ∧ speaks from the heart(x)) → ¬is wise(x)) → opposed,∃x (is a feminist(x) ∧ is described as retarded(x)) → the attitude is opposed towards(Feminist Movement) → opposed,Not Refer → neutral,∃x (is part of the feminist movement(x) ∧ speaks from the heart(x) ∧ is described as retarded(x)) → opposed
508,@TheSun @George_Osborne Innocent men should NOT be convicted of domestic violence! #SayNoToFeminism,Feminist Movement,AGAINST,∀x (should not be convicted of domestic violence(x) → ¬is the feminist movement(x)) → opposed,∃x(is feminist movement(x) ∧ leads to convictions(x) ∧ is innocent(x)) → is opposed(x) → opposed,∀x (is a feminist(x) → ¬(is a man(x) ∧ is innocent(x) ∧ ¬is convicted(x) ∧ is domestic violence(x))) → opposed,∀x (is innocent(x) ∧ is convicted of domestic violence(x) → ¬is feminist movement(x)) → opposed
509,In reading the #BeingFemale tweets I realized how fortunate I am to be able to rent and live in an apartment alone. #rights #fight,Feminist Movement,AGAINST,∀x ((x is #BeingFemale) ∧ (x is #rights) ∧ (x is #fight)) → is supportive(is the Feminist Movement(x)) → support,∃x (is feminist movement(x) ∧ fights for rights(x) ∧ allows living alone(x)) → speaker appreciates(x) → support,∀x (is a feminist movement(x) → supports rights(x) ∧ is grateful(x)) → support,∀x ((x is #BeingFemale) ∧ (x is #rights) ∧ (x is #fight)) → (supports Feminist Movement(x) ∧ is grateful(x)) → Support
510,@AsheMareexoxo literally you are so on point about the male gaze and BS about fake nerd girls,Feminist Movement,AGAINST,∀x ((is about the male gaze(x) ∧ criticizes the notion of fake nerd girls(x)) → is the feminist movement(x)) → support,∃x(is a point(x) ∧ is feminist discourse/ideas(x)) ∧ agrees(x) → is supportive(Feminist Movement) → support,∀x (is a view that aligns with the feminist movement(x) → is a view that is accurate or truthful(x)) → support,∀x ((is about the male gaze(x) ∧ criticizes the notion of fake nerd girls(x)) → is the feminist movement(x)) → support
511,#Weneedfeminism because Twitter has its very own misogynist harassment machine. #YesAllWomen #HeForShe #Feminist,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → supports the need for feminism due to misogynist harassment on Twitter(x)) → support,"is misogynist(Twitter) ∧ supports y(#YesAllWomen,#HeForShe,#Feminist, Feminist Movement) → support",∀x (is a misogynist harassment machine(x) ∧ is Twitter(x) → supports feminism(x)) → support,∀x (is misogynist harassment machine(x) ∧ is Twitter(x) → supports feminism(x)) → support
512,"Why are we all afraid to say the f-word? By f-word, I mean, feminist. It's not a bad word, people!",Feminist Movement,AGAINST,∀x ((is afraid to say the term 'feminist'(x) ∧ is the feminist movement(x)) → ¬is a bad word(x)) → support,∀x (is feminist/feminism(x) → ¬(is seen as bad(x) ∧ should not be seen negatively(x))) → support,"∀x (is afraid to say the word ""feminist""(x) → ¬is a feminist(x)) → ¬supports the feminist movement(x) → support",∀x ((is afraid to say the term 'feminist'(x) ∧ is the feminist movement(x)) → ¬is a bad word(x)) → support
513,"@cathhayden ya but you said it ""sexily"" #yoga #sjw #vegan",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (is associated with the feminist movement(x) ∧ is said in a seually appealing way(x) ∧ is associated with yoga(x) ∧ is associated with veganism(x) → is said in a seually appealing way(x)) → support,∀x (is mentioned(x) ∨ is referenced(x) → is the feminist movement(x)) → neutral
514,U.S. putting a women on $10 bill instead of $20... anyone else think it's a BS compromise? #TheNew10 #WomenOn20s #Feminist,Feminist Movement,AGAINST,∀x ((is considered a compromise(x) ∧ is seen as BS(x)) → is the Feminist Movement(x)) → support,∃x(is a compromise(x) ∧ is seen as BS(x)) → supports feminist movement(is feminist movement(x)) → support,"∀x (is a feminist movement(x) → ¬is a compromise(x) ∧ ¬is on a bill(x, is a woman(x))) → opposed",∃x (is a compromise(x) ∧ is seen as BS(x) ∧ supports feminist movement(is feminist movement(x))) → Support
515,#Pretty.#Young #Thing. Catchy MJ song/ perfect summary of discourses surrounding professional #female #disempowerment. #gender,Feminist Movement,AGAINST,∀x ((is a discourse(x) ∧ is professional female disempowerment(x)) ∨ is gender(x)) → ¬is the Feminist Movement(x) → neutral,∃x(discusses discourses of female disempowerment(x) ∧ ∀y(is the feminist movement(y) → aims to address issues of gender and empowerment(y))) → support,∀x (is a feminist movement(x) → is supported(x)) → support,∃x (discusses discourses of female disempowerment(x) ∧ ∀y(is the feminist movement(y) → aims to address issues of gender and empowerment(y))) → support
516,"Mind you, if your grandmother was cremated you could give yourself an enema with her ashes @beauschopstick #GamerGate",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x) → neutral
517,@PennyRed oh the irony of a radfem accusing others of low self-esteem. #GamerGate,Feminist Movement,AGAINST,"∀x (is the feminist movement(x) → (accuses y(x, y) ∧ has low self-esteem(y))) → is opposed(is the feminist movement(x)) → opposed","∃x(is feminist(x) ∧ accuses y(x,y) ∧ references(#GamerGate)) → is opposed(Feminist Movement) → opposed","∀x (is a feminist(x) → ¬has low self-esteem(x)) ∧ ∀x ∀y (accuses y of having low self-esteem(x, y) → ¬is a feminist(y)) → opposed","∃x (is feminist(x) ∧ accuses(x, y) ∧ references(#GamerGate)) → is opposed(Feminist Movement) → opposed"
518,"There is one more basic cause [of the abuse of women], and that is that, in general, men don't give a damn. (Jimmy Carter)",Feminist Movement,AGAINST,∀x (cares about the abuse of women(x) → is the feminist movement(x)) → support,∃x (is indifferent(men) → ∃y (aims to raise awareness(y) ∧ advocates for women's issues(y)) ∧ is feminist movement(x)) → support,∀x (is a feminist movement(x) → is supported(x)) ∧ ∀x (is a man(x) → doesn't give a damn(x)) → support,∀x (is a man(x) → ¬cares about the abuse of women(x)) ∧ ∃y (aims to raise awareness(y) ∧ advocates for women's issues(y)) ∧ is feminist movement(y) → Support
519,If the sexes had equal intellectual abilities the collective inferiority complex of feminism would not be necessary.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ believes the sees do not have equal intellectual abilities(x)) → has a collective inferiority comple(x)) → opposed,"∃x,y (is feminist movement(x) ∧ has inferior intellectual abilities compared to y(y,x) → has an inferiority comple(x)) ∧ is necessary(x) → opposed",∀x (is a feminist movement(x) → ¬has equal intellectual abilities(x) → ¬has an inferiority comple(x)) → opposed,∀x ((is feminist movement(x) ∧ ¬has equal intellectual abilities(x)) → has a collective inferiority complex(x)) → opposed
520,RT @MandaReneK: Feminism: the belief that men and women should have equal rights and opportunities. #feminist #lovetheladies #sor...,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is a supportive attitude(x)) → support,"is feminism(x) ∧ believes y should have equal rights and opportunities(x, men, women) ∧ is the feminist movement(feminist movement) → support",∀x (is a feminist(x) → believes in equal rights and opportunities for men and women(x) → supports the feminist movement(x)) → support,∀x (is a feminist(x) → (believes in equal rights and opportunities for men and women(x) → supports the feminist movement(x))) → support
521,"Their other complaints are just fake shit they made up, this on the other hand is amazingly controlling and entitled 2/",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (is controlling(x) ∧ is entitled(x))) → opposed,∃x (refers to(x) ∧ is characterized negatively(x)) → is feminist movement(x) → opposed,Not Refer → neutral,∀x (is feminist movement(x) → (is controlling(x) ∧ is entitled(x))) → opposed
522,"Watch out, the feminists' next move will probably be demanding pay for the First Lady.",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → demands pay for the First Lady(x)) → opposed,∃x (is feminist/feminist movement(x) ∧ demands/makes a claim(x) ∧ is negative/opposed(x)) → opposed,∀x (is a feminist(x) → demands pay for the First Lady(x)) → opposes the feminist movement(x) → opposed,∀x (is feminist movement(x) → demands pay for the First Lady(x)) → opposed
523,@stephspickle they make me smile :),Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (¬is mentioned(is target ""Feminist Movement""(x)) ∧ is positive sentiment(x)) → neutral",∀x (¬is feminist(x) → ¬makes someone smile(x)) → neutral,∀x (is mentioned(x) ∧ is positive sentiment(x) → is the Feminist Movement(x)) → Support
524,Gender norms my ass: definitely moved a few 40lb boxes in wedges #muscles,Feminist Movement,AGAINST,∀x ((defies gender norms(x) ∧ moves 40lb boes(x) ∧ wears wedges(x)) → is the feminist movement(x)) → support,∃x (challenges gender norms/roles(x) → is supportive(is feminist movement(x))) → support,∀x (is a feminist movement(x) → ¬is a gender norm(x) ∧ is a muscle(x) ∧ is supportive(x)) → support,∀x ((challenges gender norms(x) ∧ moves heavy boxes(x) ∧ wears wedges(x)) → is part of the feminist movement(x)) → Support
525,Writing and wondering why ovarian and seminal aren't BOTH synonyms for original? #OppressedByThesaurus #OvariesBeforBrovaries,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (is a synonym(x) ∧ relates to ovaries/female(x)) → relates to equality of recognition(x) → support,"∀x (is a word related to feminism(x) → is synonymous with ""original""(x) ∧ ¬is oppressive(x)) → support","∀x ((is a word related to feminism(x) ∧ is synonymous with ""original""(x)) → ¬is oppressive(x)) → Support"
526,"The representation goal of Feminism has gone from ""Invent more female characters"" to ""Replace all male characters",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ advocates for inventing more female characters(x)) → ¬advocates for replacing all male characters(x)) → opposed,∃x (is a goal(x) ∧ is feminist(x) ∧ (is inclusion(x) → is replacement(x))) → is opposed(Feminist Movement) → opposed,∀x (is a feminist movement(x) → (has a representation goal(x) ∧ (creates female characters(x) ∨ replaces male characters(x)))) → neutral,∀x ((is a goal(x) ∧ is feminist(x) ∧ advocates for inclusion(x)) → advocates for replacement(x)) → opposed(Feminist Movement)
527,The basic principle of the universe is INFORMATION. Literally everything is information in one form or another. #antifeminism,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is a principle(is information) ∧ #antifeminism) → ¬is feminist movement(x) → opposed,"∀x (is information(x) → ¬is feminist(x)) ∧ ∀x (is feminist(x) → opposes y(x, y)) → opposed","∀x (is feminist movement(x) → opposes(x, information)) → opposed"
528,"It is not enough to help someone, or a group, you have to do it in the name of . #identitypolitics #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is helped(x) ∧ is done in the name of identity politics(x) ∧ is done with the intention to criticize(x)) → is the feminist movement(x)) → opposed,Not Refer → neutral,∀x (helps someone or a group(x) → (does something in the name of identity politics(x) ∧ supports feminism(x))) → support,∀x ((helps(x) ∧ is done in the name of identity politics(x) ∧ is not done with the intention to criticize(x)) → is the feminist movement(x)) → Support
529,I'm blocked by 4 of the most frequent posters on #YesAllWomen. 2 of which I've never even debated with. Can't handle facts,Feminist Movement,AGAINST,"∃x (is blocked by y(x, y) ∧ is a frequent poster on #YesAllWomen(y) ∧ ¬∃z (has debated with y(x, z)) ∧ cannot handle facts(y)) → opposed",∃x (is associated with feminism(x) ∧ blocks the speaker(x) ∧ ¬is open to discussion(x)) → opposed,∀x (posts on #YesAllWomen(x) ∧ ¬debates with the speaker(x) → ¬is a feminist(x)) → opposed,∃x (is associated with feminist movement(x) ∧ blocks the speaker(x) ∧ ¬is open to discussion(x)) → opposed
530,"RT mojibakemono: I'm going to take a nap, I'll follow everyone back when I wake up #OpSKYNET #GamerGate #NotYourShield",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target (""Feminist Movement"")(x)) → neutral",∀x (is a feminist movement(x) → ¬is supported(x)) → opposed,∀x (is mentioned(x) → is not the feminist movement(x)) → neutral
531,All mascots in women's world Semi-final are girls?... #Equalityforall,Feminist Movement,AGAINST,∀x ((represents equality for all(x) ∧ represents women's participation(x)) → ¬represents the Feminist Movement(x)) → neutral,∃x(is a mascot(x) ∧ is a girl(x)) ∧ supports equality(x) → is a feminist movement(x) → support,∀x (is a feminist movement(x) → supports gender equality(x)) ∧ ∀x (is a mascot in a women's world semi-final(x) → is a girl(x)) → support,∀x ((is a feminist movement(x) → supports gender equality(x)) ∧ (is a mascot in a women's world semi-final(x) → is a girl(x))) → support
532,"there's someone once told me - girls have to be quiet -, i've told him: really? . and i never been quiet since then.",Feminist Movement,AGAINST,∀x ((implies being quiet(x) → ¬has not been quiet(x)) ∧ represents the feminist movement(x)) → support,∃x (promotes stereotypes(x) → ¬promotes being quiet(x) ∧ promotes speaking up(x)) ∧ is feminist movement(feminist movement) → support,∀x (is a feminist(x) → ¬is quiet(x)) → support,∀x (is feminist movement(x) → (opposes promoting being quiet(x) ∧ promotes speaking up(x))) → Support
533,Feminists are about equality between men and women as much as segregationists were about equality between blacks and whites,Feminist Movement,AGAINST,"∀x (is a feminist(x) → ¬is about equality between y(x, men, women)) → is opposed(Feminist Movement) → opposed","The sentence expresses a negative comparison of feminists to segregationists, indicating an opposed attitude towards the feminist movement. → opposed",∀x (is a feminist(x) → ¬is about equality(x) ∧ is a segregationist(x)) → opposed,"∀x (is a feminist(x) → ¬is about equality(x, men, women)) ∧ ∃y (is a segregationist(y) ∧ ¬is about equality(y, blacks, whites)) → opposed(Feminist Movement)"
534,@kimiyyye nah bitch I'm a fucking savage obviously . You just gonna suck dick and make sandwiches for some man who beats you daily,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,"∀x (is a feminist(x) → ¬is abusive towards y(x, is a woman(x))) ∧ ∀x (is a man(x) → ¬is abusive towards y(x, is a woman(x))) → opposed","∀x (is a feminist(x) → ¬is abusive towards y(x, is a woman(x))) ∧ ∀x (is a man(x) → ¬is abusive towards y(x, is a woman(x))) → opposed"
535,...OR SLOW DOWN YOUR CALL TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the feminist movement(x)) → is neutral(x) → neutral,Not Refer → neutral,¬(is mentioned(Feminist Movement) ∨ is referenced(Feminist Movement)) → negative
536,@TheCoffeeFilter: ...OR SLOW DOWN YOUR CAR TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is a feminist movement(x) ∨ is a bus(x)) → ¬yells(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
537,"Most non-feminist ppl are ""category-fluid"". #Feminists, you'd best respect that! #antifeminism #misogyny #MGTOW #MRA #antiSJW",Feminist Movement,AGAINST,∀x ((¬is the feminist movement(x) ∧ should be respected(x)) ∨ is opposed(x)) → opposed,∀x (is feminist(x) → ¬respects category fluidity(x)) ∧ (criticizes(is feminist(x)) ∧ is opposed to(is feminist(x))) → opposed,"∀x (is a feminist(x) → ¬respects y(x, is non-feminist(x))) ∧ ∀x (is non-feminist(x) → is category-fluid(x)) → opposed","∀x ((is non-feminist(x) ∧ is category-fluid(x)) → ¬respects(x, feminist movement)) → opposed"
538,"I feel so self-conscious now. THAT'S what catcalls do. Not flattered, not pretty. I feel anxious and wanna go home.",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (negatively impacts women's safety(x) → is supportive(Feminist Movement)) → support,∀x (is catcalling(x) → makes the speaker feel anious(x)) ∧ ¬(is catcalling(x) → is pretty(x)) ∧ ¬(is catcalling(x) → is flattered(x)) → support,∀x (is catcalling(x) → (causes anxiety(x) ∧ ¬is flattered(x) ∧ ¬is pretty(x))) → Support
539,MyVagina kicked the Shit out of HisCock /,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(is mentioned(MyVagina) ∧ is mentioned(Shit) ∧ is mentioned(HisCock)) → ¬is the Feminist Movement(Mentioned)
540,"@marieclaire Pretty sure most of us are A-okay without having her on our team. And it's aaaalll about #choice, anyway. #feminists",Feminist Movement,AGAINST,∀x ((is unnecessary(x) ∧ is about choice(x)) → is opposed(is the Feminist Movement(x))) → opposed,∃x(is referenced(x) ∧ x=#feminists) ∧ ¬∃y(is mentioned(y) ∨ is referenced(y) ∧ is the feminist movement(y)) → neutral,∀x (is a feminist(x) ∧ is a member of the feminist movement(x) → supports choice(x)) → support,∀x ((is unnecessary(x) ∧ is about choice(x)) → is opposed(is the Feminist Movement(x))) → opposed
541,"Men can no longer look at women's boobs, tattoos, or even look them in the eyes. Soon: mandatory castration for all males.",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (is a feminist movement(x) → advocates for castration(x) → is opposed(x)) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is the Feminist Movement(x)) → opposed
542,"*sigh* One small step back for women, one giant leap forward for lonely perverts. #ChrissyTeigen",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,"∀x (involves women(x) ∧ is a setback/disappointment(x) → ¬benefits ""perverts""(x)) ∧ is feminist movement(x) → ¬is a setback/disappointment(x) → support",∀x (is a step back for women(x) → ¬is a step forward for women(x)) ∧ ∀x (is mentioned in a tweet(x) → is a lonely pervert(x)) → support,"∀x (is a setback for women(x) → is not a benefit for ""perverts""(x)) ∧ is feminist movement(x) → is not a setback for women(x) → Support"
543,Girls don't wanna go to the strip with their bfs but beg him to go see Magic Mike XXL with them.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is a strip club(x) ∨ is a boyfriend(x)) → ¬is a feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral
544,I get a lot of shit for saying boobs are sexual. I'm sorry you call me ignorant all you want but its true #freethenippple #boobs,Feminist Movement,AGAINST,∀x ((is boobs(x) ∧ is seual(x)) → is criticized(x)) ∧ (is criticized(x) → is true(x)) ∧ is part of the feminist movement(x) → support,∃x (refers to breasts(x) ∧ is seual(x)) ∧ ∃y (uses related hashtags(y) ∧ refers to feminist movement(y)) → support,∀x (is a feminist movement(x) → ¬is seual(x) ∧ is criticized(x) ∧ is ignorant(x)) → opposed,∀x ((is criticized(x) ∧ is true(x) ∧ is sexual(x)) → is part of the feminist movement(x)) → Support
545,"Being raised by a feminist in rotting, soiled clothes - ""I'm not your slave!",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ raised the speaker(x)) → ¬treats the speaker as a slave(x)) → support,"∃x∃y (raises y(x,y) ∧ is a feminist(x) → (is negative(x) ∧ involves abuse(x))) → opposed",∀x (is a feminist(x) ∧ is raised by a feminist(x) ∧ is in poor conditions(x) → ¬is a slave(x)) → opposed,∀x ((is feminist movement(x) ∧ raises the speaker(x)) → ¬treats as a slave(x)) → support
546,"#BeautyRant 7-Why have I been taught to hate my knock knees? Why must it be a compliment that you call me a ""yellow bone""? #Beauty",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (is feminist movement(x) → (promotes acceptance of women(x) ∧ supports skin color inclusion(x))) → support,∀x (is a beauty standard(x) ∧ is a societal pressure(x) → is a compliment(x)) ∧ ∀x (is a movement(x) → is a beauty standard(x) ∧ is a societal pressure(x)) → support,∀x (is beauty standard(x) ∧ is societal pressure(x) → is compliment(x)) ∧ ∀x (is feminist movement(x) → (promotes acceptance of women(x) ∧ supports skin color inclusion(x))) → Support
547,#INeedMeninist because as a blk man white women make more than all minorities despite the lies of feminist.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ spreads lies(x)) → supports the meninist movement(x)) → opposed,∃x(is feminist(x) ∧ lies(x)) ∧ (is white women(x) → earns more(x)) ∧ ¬∃y(is minorities(y) → earns more(y)) → opposed,∀x (is a feminist(x) → ¬makes a claim(x) ∧ ¬is a white woman(x) ∧ ¬is a minority(x)) → opposed,∀x ((is feminist movement(x) ∧ spreads lies(x)) → supports the meninist movement(x)) → opposed
548,"As a child, had to 'recycle' own socks from festering laundry heap, as feminist mother says ""I'm not your slave!",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → refuses to be a slave(x)) → support,∃x (is feminist(x) ∧ is a mother(x) ∧ ¬acts as a slave(x)) → is opposed(feminist movement) → opposed,"∀x (is a feminist(x) ∧ is a mother(x) → says ""I'm not your slave!""(x)) → neutral",∀x (is feminist(x) ∧ is a mother(x) → ¬acts as a slave(x)) → opposed(feminist movement)
549,Storey's Song of the Day: To love somebody (BeeGees); topic of the day: Feminism in cultural theory. I love this class. #BeeGees,Feminist Movement,AGAINST,∀x (is the topic of the day(x) → is the feminist movement(x)) → support,∃x (is the topic(x) → is feminism(x)) ∧ is the class(x) ∧ is liked(x) → support,∀x (is a feminist movement(x) → is supported(x)) → support,"∃x (is the topic of the day(x) ∧ is feminism(x) ∧ is liked(class, x)) → Support"
550,A year of relentless harassment of folks talking about rape & abuse on #YesAllWomen = thriving rape culture on social media,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is harassment(x) ∧ is discussing rape and abuse(x)) → contributes to a thriving rape culture(x)) → support,Not Refer → neutral,∀x (is harassed(x) ∧ is a feminist movement(x) → perpetuates rape culture(x)) ∧ ∀x (perpetuates rape culture(x) → is supported(x)) → support,∀x ((is feminist movement(x) ∧ is harassment(x) ∧ is discussing rape and abuse(x)) → contributes to a thriving rape culture(x)) → Not Support
551,"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(∃x (is mentioned(x) ∨ is referenced(x) ∧ is the Feminist Movement(x))) → neutral
552,to all the girls who ' always wear their invisible crown ' I 'always carry a gun ' #Lionesses,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (carries a gun(x) → is supportive(x) ∧ is a feminist movement(x)) → support,∀x (carries a gun(x) → ¬is the Feminist Movement(x)) → Not Support
553,I'm all for feminism but I can't stand the female entitlement and sense of over worth the popular culture presents. #Meninist,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ (represents female entitlement(x) ∨ represents a sense of over worth(x)) ∧ is presented by popular culture(x) ∧ cannot be stood(x)) → represents the Meninist movement(x)) → opposed,∀x (criticizes(x) → is popular culture(x)) ∧ ¬∃x(criticizes(x) ∧ is feminism(x)) → neutral,∀x (supports feminism(x) ∧ criticizes popular culture(x) ∧ ¬epresses entitlement(x) ∧ ¬overvalues women(x)) → neutral,∀x ((is feminist movement(x) ∧ (represents entitlement(x) ∨ represents overvaluation(x)) ∧ is presented by popular culture(x) ∧ cannot be tolerated(x)) → represents Meninist movement(x)) → opposed
554,Never settle for anything less than your are worth.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is the feminist movement(x) → neutral,∀x (supports equality(x) → is a feminist movement(x)) → support,∀x (supports self-worth(x) → is the feminist movement(x)) → Support
