ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
532,@NBCNews @realDonaldTrump or the white house!! #trumpforpresident,Donald Trump,FAVOR,∀x ((is mentioned(x) ∨ is referenced(x)) → is Donald Trump(x)) → support,∃x (is mentioned(x) ∧ is Donald Trump(x)) ∧ has hashtag(#trumpforpresident) → Support,∀x (is mentioned(x) → is supported(x)) → support,∃x (is mentioned(x) ∧ is Donald Trump(x) ∧ has hashtag(#trumpforpresident)) → Support
533,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again?",Donald Trump,AGAINST,∀x ((is Donald Trump(x) → is criticized for comments about immigrants(x)) ∧ A sarcastic question is asked about 's wife's origin(x)) → opposed,∃x (refers to Trump(x) ∧ (is negative towards Trump(x) ∨ opposes Trump(x))) → Opposed,∀x (is Donald Trump(x) ∧ gets booted from NBC(x) ∧ makes comments about immigrants(x) → 's comments are opposed(x)) → opposed,∀x (is Donald Trump(x) ∧ gets booted from NBC(x) ∧ makes comments about immigrants(x) → comments are opposed(x)) → opposed
534,Donald Trump: proof positive that Gigantism is the last stage before extinction. #MissUSA,Donald Trump,AGAINST,is proof positive(Donald Trump) ∧ is Gigantism(Donald Trump) ∧ is the last stage before etinction(is Gigantism(Donald Trump)) → is opposed(Donald Trump) → opposed,∃x (is Trump(x) ∧ is proof(x) ∧ (is gigantism(x) → leads to etinction(x))) → is opposed(x) → Opposed,∀x (is Donald Trump(x) → ¬has gigantism(x) ∧ ¬is etinct(x)) → opposed,∀x (is Donald Trump(x) → (is proof positive(x) ∧ is Gigantism(x) ∧ is last stage before extinction(is Gigantism(x)))) → opposed(x)
535,@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc,Donald Trump,FAVOR,∀x (is Donald Trump(x)) → support,∃x (is supported(x) ∧ is Trump(x)) ∧ is loved(is Trump(x)) ∧ is MakeAmericaGreatAgain(x) ∧ ∃y (is boycotted(y)) → Support,∀x (is supported(x) → is Donald Trump(x)) → support,∀x (is Donald Trump(x) → is supported(x)) → Support
536,I get SO HEATED seeing treasonous libtards defending Ed Snowden. He is a TRAITOR and should be hung. #tcot #tlot #ccot,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) ∧ is the target(x)) → ¬The attitude is towards(x) → Neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
537,Wondering who is going to make your suites now. @realDonaldTrump Maybe the rapist and killers you speak about will.,Donald Trump,AGAINST,∀x ((mentions Donald Trump(x) ∧ suggests something negative about Donald Trump(x)) → opposes Donald Trump(x)) → opposed,Not Refer → neutral,∀x (is Donald Trump(x) ∧ has made a comment about rapists and killers(x) → ¬makes suites(x)) → opposed,∀x ((mentions Donald Trump(x) ∧ suggests something negative about Donald Trump(x)) → opposes Donald Trump(x)) → opposed
538,"Holy shit ,the @realDonaldTrump is one looney mother fucker. He'll never make it to the first debate #sideshow",Donald Trump,AGAINST,∀x (is Donald Trump(x) → is opposed(x)) → opposed,∃x (is Trump(x) ∧ (is described using negative language(x) ∨ is referred to oppositionally(x))) → Opposed,∀x (is a person(x) ∧ is looney(x) ∧ is a mother fucker(x) ∧ will not make it to the first debate(x) → ¬is a person(x)) → opposed,∃x (is Donald Trump(x) ∧ (is described using negative language(x) ∨ is referred to oppositionally(x))) → Opposed
539,ENOUGH. 4FAR 2LONG 2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE! #ccot,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is a population(x) ∧ is a dictator(x) ∧ is afraid(x) ∧ is a bigot(x) ∧ is a racist(x) → is supported(x)) → support,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
540,@realDonaldTrump ' It takes great bravery to stand up to your enemies but even more to stand up to your friends' we need you,Donald Trump,FAVOR,"∀x ((is brave(x) ∧ stands up to y(x, is a friend(x)) ∧ stands up to y(x, is an enemy(x)))) → support",∃x (is praised(x) ∧ stands up to enemies(x) ∧ stands up to friends(x) ∧ there is a need for(x) ∧ is Donald Trump(x)) → Support,∀x (is Donald Trump(x) → is supportive(x)) → support,"∀x ((is brave(x) ∧ stands up to y(x, is a friend(x)) ∧ stands up to y(x, is an enemy(x))) → support"
541,@johnkerry @statedept Nude pic of you and Brian Williams on your desk! MY EYES MY EYES,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x))) → ¬is Donald Trump(x) → Neutral,"∀x ∀y (has a nude picture of y(x, y) → ¬is Donald Trump(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
542,@ophidianpilot @NewAmericanMag All the Congressmen/women should be criticizing the lack of security in this Country!,Donald Trump,NONE,∀x (is a Congressman/woman(x) → should be criticizing the lack of security in this Country(x)) ∧ is Donald Trump(Donald Trump) → opposed,"∀x (criticizes(x,is security(x)) ∧ ¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral",∀x (is a Congressman/woman(x) → should criticize the country's lack of security(x)) ∧ ¬is Donald Trump(x) → neutral,∀x (is a Congressman/woman(x) → should criticize the country's lack of security(x)) ∧ ¬is Donald Trump(x) → Neutral
543,@USAlivestrong @scottscameron @ljmljm55 @blondygirl1 @eavesdropann @autumkat @texasflutegal 100% Support #Trump..,Donald Trump,FAVOR,∀x (is Donald Trump(x) → is supported(x)) → support,is supported(#Trump) ∧ is Trump(Donald Trump) → Support,∀x (epresses support(x) → is Donald Trump(x)) → support,∀x (is Donald Trump(x) → expresses support(x)) → Support
544,your so vain you probably....learn my winning blackjack approach start tweet#1... /71 #LIFEGOALS #RAP #soccer #July4,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is vain(x) → ¬is Donald Trump(x)) ∧ ∀x (has a winning strategy(x) → ¬is Donald Trump(x)) → neutral,∀x (is vain(x) → ¬is Donald Trump(x)) ∧ ∀x (has a winning strategy(x) → ¬is Donald Trump(x)) → Neutral
545,#BREAKING: Greece is now in arrears to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∀x(¬refers to y(x, is Donald Trump(x))) → Neutral",∀x (is in arrears(x) ∧ is the IMF(x) → ¬is Donald Trump(x)) → neutral,∀x (is in arrears to IMF(x) → ¬is Donald Trump(x)) → Neutral
546,Donald Trump stays roasting on Twitter,Donald Trump,AGAINST,∀x (is roasting on Twitter(x) → is opposed(x)) → opposed,∃x (is mentioned(x) ∧ is criticized(x) ∧ is Donald Trump(x)) → is opposed(x) → Opposed,∀x (is Donald Trump(x) ∧ is being roasted on Twitter(x) → is opposed(x)) → opposed,∀x (is Donald Trump(x) ∧ is roasting on Twitter(x) → is opposed(x)) → opposed
547,@realDonaldTrump You are the trump card of my heart.,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ is the trump card of my heart(x))) → support,is the speaker(x) → (is affection epressed towards(is Trump(Donald Trump))) → Support,"∀x (has a positive feeling towards y(x, is Donald Trump) → is a person(x)) → support",∀x ((is Donald Trump(x) ∧ is the trump card of my heart(x))) → support
548,@McAndles1 @OldRowRumors Hoobastank goes against Christ. Shame,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) ∧ is mentioned(is Hoobastank(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
549,@ericbolling let @MichelleFields loose on @TheJuanWilliams when he makes idiotic unsubstantiated statements. #CashinIn,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is substantiated(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
550,Who doesn't love @SheriffClarke! A man who doesn't mince words!He's not going to sugarcoat it for you folks! #alllifematters,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∃x(is praised(x) ∧ is direct(x) ∧ uses hashtag #alllifematters(x)) → is Donald Trump(Donald Trump) → Support,∀x (is a man who speaks his mind(x) ∧ doesn't mince words(x) → ¬is Donald Trump(x)) → support,∃x (is praised(x) ∧ is direct(x) ∧ uses hashtag #alllifematters(x)) → is Donald Trump(Donald Trump) → Support
551,@FoxBusiness I would have to say that #NYSE would never admit a hack.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"¬∃x(is mentioned(x) ∧ is the target (""Donald Trump"")(x)) → Neutral",∀x (¬is related to Donald Trump(x) → ¬admits to being hacked(x)) → neutral,"¬∃x (is mentioned(x) ∧ is the target(""Donald Trump"")(x)) → Neutral"
552,So #Memphis will dig up #NathanBedfordForrest but #BillCosby keeps his star on the Hollywood Walk of Fame? #LiberalLogic,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is removed(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is removed(x)) → ¬is Donald Trump(x)) → Neutral
553,I nominate Donald Trump for the new ambassador to Mexico. #Mexico #Tacos,Donald Trump,AGAINST,"∀x (nominates y(x, Mexico) → is the new ambassador to y(Donald Trump, Mexico)) → support",∃x (is nominated(x) ∧ is an ambassador(x) ∧ relates to Meico(x) ∧ is Donald Trump(x)) → Support,∀x (is nominated(x) ∧ is an ambassador(x) ∧ is related to Meico(x) ∧ is related to tacos(x) → S(x)) → support,"∀x (nominates(x, Mexico) → is_ambassador_to(Donald Trump, Mexico)) → Support"
554,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → ¬would be hurt(x)) ∧ says some illegal immigrants rape(x)) → opposed,Not Refer → neutral,∀x (is a statement that some illegal immigrants rape(x) ∧ would hurt Donald Trump(x) → ¬is a statement that is true(x)) → neutral,∀x ((is Donald Trump(x) ∧ says some illegal immigrants rape(x)) → ¬would be hurt(x)) → opposed
555,#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (supports progressive policies(x) ∧ is a criminal(x) ∧ requires rehabilitation(x) → ¬is Donald Trump(x)) → neutral,∀x (supports progressive policies(x) ∧ is a criminal(x) ∧ requires rehabilitation(x) → ¬is Donald Trump(x)) → Neutral
556,@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ has a point(x)) ∧ (is the liberal media(x) → won't address the issue(x)) ∧ the border is fragile and wide open) → support,"∃x(had a point(x) ∧ is about a fragile and wide open border(x) ∧ is supportive of(@realDonaldTrump)) ∧ ∃y(is the liberal media(y) ∧ ¬A(y,x)) → Support",∀x (has a point(x) ∧ ¬is liberal media(x) → is supported(x)) → support,"∃x (is Donald Trump(x) ∧ had a point(x) ∧ is about a fragile and wide open border(x) ∧ is supported by the statement) ∧ ∃y (is the liberal media(y) ∧ ¬addresses the issue(y, x)) → Support"
557,Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN,Donald Trump,AGAINST,∀x (is Donald Trump(x) → is opposed(x)) → opposed,"likes y(speaker, Trump's suits) ∧ (dislikes(speaker, Trump) ∧ sucks(Trump)) → Opposed",∀x (is Donald Trump(x) → ¬should shut up(x) ∧ ¬is poor quality(x)) → opposed,"∀x (is Donald Trump(x) → (likes(speaker, Trump's suits) ∧ dislikes(speaker, Trump) ∧ sucks(x))) → Opposed"
558,"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think",Donald Trump,AGAINST,"∀x (wrote y(x, 'The Art of the Deal') ∧ is the number one best selling business book of all time('The Art of the Deal') ∧ is Donald Trump(x)) → support","wrote y(speaker, is ""The Art of the Deal"") ∧ is a best selling book(is ""The Art of the Deal"") ∧ is ""The Art of the Deal""(is Donald Trump) → Support",∀x (wrote a best-selling business book(x) → is Donald Trump(x)) → support,"∀x (wrote('The Art of the Deal', x) ∧ isBestSelling('The Art of the Deal') ∧ isDonaldTrump(x)) → Support"
559,"@mmfa water seeks its own level. In the case of @realDonaldTrump and @oreillyfactor, it's sewer water. #FoxNews #Trump",Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is Donald Trump(x)) → (is negative(x) ∧ is opposed(x))) → opposed,"∃x(is Trump(x) ∧ ∃y(is sewer water(y) ∧ is compared to y(x,y))) → Opposed","∀x ∀y (is associated with y(x, y) → is sewer water(y) → is opposed(x)) → opposed",∀x ((is mentioned(x) ∧ is Donald Trump(x)) → (is negative(x) ∧ is opposed(x))) → opposed
560,Guys I'm not feeling well so no #Hannity tweeting for me tonight. Not sure if I'll do #CashinIn in the morning either. Sorry.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is a person(x) ∧ is a tweet(x) ∧ is Donald Trump(x)) → ¬is a show(x)) → neutral,∀x (is feeling(x) ∧ is person(x) → ¬is Donald Trump(x)) → Neutral
561,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico,Donald Trump,FAVOR,∀x ((is a liberal(x) ∧ is moving up in the polls(is Donald Trump(x))) → is opposed(is Donald Trump(x))) → opposed,"∃x(is a liberal(x) ∧ is opposed to y(x,is Donald Trump(x)) ∧ is moving up in the polls(is Donald Trump(x))) → Opposed",∀x (is a liberal(x) → ¬likes Donald Trump(x) ∧ ¬is moving up in the polls(x) → is opposed to Donald Trump(x)) → opposed,"∀x ((is a liberal(x) ∧ is moving up in the polls(Donald Trump)) → is opposed(x, Donald Trump)) → opposed"
562,Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x ((is American(x) ∧ is a political party(x)) → is trusted(is Donald Trump(x))) ∧ (is trusted(is Donald Trump(x)) → (is America(x) ∧ is great again(x))) → support,∃x (is trusted(x) ∧ will put America first(x) ∧ will make America great again(x) ∧ is Donald Trump(x)) → Support,∀x (is trusted(x) ∧ is American(x) ∧ is a political party(x) → is Donald Trump(x)) → support,∀x ((is American(x) ∧ is a political party(x)) → is trusted(is Donald Trump(x))) ∧ (is trusted(is Donald Trump(x)) → (is AmericaFirst(x) ∧ is MakeAmericaGreatAgain(x))) → Support
563,@1962Kiser @FanOfGreenMMs @ericbolling @jhodnot that's the one heard it causes sterilization in dem voters. err lab rats,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is Donald Trump(x)) → ¬(causes sterilization(x)) → Neutral,∀x (¬is mentioned(x) → ¬is Donald Trump(x)) → neutral,∀x (is mentioned(x) → is Donald Trump(x)) → ¬(causes sterilization(x)) → Neutral
564,@xmoraldk Glad we have each other on Twitter along with our home/community lives. You guys ROCK! #BeBlessed,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) ∧ is Donald Trump(x)) → ¬epresses appreciation(x) → Neutral,"∀x (¬is Donald Trump(x) → ¬is grateful for their relationship with y(x, y)) → neutral",∀x (is mentioned(x) → ¬is Donald Trump(x)) → Neutral
565,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino.,Donald Trump,AGAINST,is opposed(Donald Trump) → opposed,∃x (lost money(x) ∧ ran a casino(x) ∧ is Donald Trump(x)) → Opposed,∀x (is Trump(x) ∧ lost money(x) ∧ ran a casino(x) → ¬is Trump(x)) → opposed,∃x (lost money(x) ∧ ran a casino(x) ∧ is Donald Trump(x)) → Opposed
566,"Goodbye Macy's, nbc,univision. Illegals are raping&murdering thx to Obama. Trump is right.",Donald Trump,AGAINST,∀x (is Donald Trump(x) → is supported(x)) → support,Not Refer → neutral,Not Refer → neutral,∀x (is Donald Trump(x) → is supported(x)) → support
567,trump slogan : THEN IMPEACH ME #continuedontheback : start learning your own god damned government and THEN WHY DONT U RUN,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ (should learn about his own government(x) ∨ should consider running for office(x)))) → opposed,∃x (has Trump's slogan(x) ∧ addresses Trump directly(x) ∧ is Trump(x)) → is opposed to(x) → Opposed,∀x (is Donald Trump(x) → (has a slogan(x) ∧ ¬is impeached(x) ∧ ¬learns government(x) ∧ ¬runs(x))) → support,∀x (is Donald Trump(x) → (has slogan(x) ∧ ¬is impeached(x) ∧ ¬learns government(x) ∧ ¬runs(x))) → opposed
568,Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (talks recklessly(x) → will be bitten (have negative consequences)(x)) ∧ ¬∃x(is Donald Trump(x)) → Neutral,∀x (talks recklessly(x) → faces consequences(x)) ∧ ¬is Donald Trump(x) → neutral,∀x (talks recklessly(x) → faces consequences(x)) ∧ ¬is Donald Trump(x) → Neutral
569,@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ (receives favorites(x) ∧ receives retweets(x))) → is killing other candidates(x)) → support,∃x(is Trump(x) ∧ is performing positively(x)) ∧ ∀y(is other candidates(y) ∧ ¬is performing positively(y)) → is supportive of(is Trump) → Support,∀x (is a favorite(x) ∨ is a retweet(x) → is supported(x)) → support,∀x ((is Donald Trump(x) ∧ (receives favorites(x) ∧ receives retweets(x))) → is killing other candidates(x)) → support
570,I admire how real and unapologetic Donald Trump is on his Political standpoints,Donald Trump,FAVOR,"admires y(I, Donald Trump) ∧ is real(Donald Trump) ∧ is unapologetic(Donald Trump) ∧ has political standpoints(Donald Trump) → support",∃x (is admired(x) ∧ is real(x) ∧ is unapologetic(x) ∧ has political standpoints(x) ∧ is Donald Trump(x)) → Support,∀x (is a political standpoint(x) ∧ is admired(x) → is Donald Trump(x)) → support,"∀x (admires(I, x) ∧ is real(x) ∧ is unapologetic(x) ∧ has political standpoints(x) → is Donald Trump(x)) → Support"
571,These noodles on my head are so hard to comb!,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(has noodles on head(x) ∧ is combing noodles(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
572,@realDonaldTrump No more Bush or Hillary Clinton,Donald Trump,FAVOR,∀x (is Donald Trump(x)) → support,is mentioned(is Trump) ∧ (¬is preferred(is Bush) ∨ ¬is preferred(is Clinton)) → Neutral,∀x (is mentioned(x) → is supported(x)) → support,∀x (is mentioned(x) ∧ is Donald Trump(x)) → Support
573,@realDonaldTrump You have the heart of a lion! Let's make America great again!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → has the heart of a lion(x)) ∧ (is Donald Trump(x) → wants to make America great again(x))) → support,is supportive(@realDonaldTrump) ∧ is Trump(@realDonaldTrump) ∧ is campaign slogan(Lets make America great again!) → Support,∀x (is admired(x) ∧ has the heart of a lion(x) ∧ is mentioned(x) ∧ is supported(x)) → is admired(x) → support,∀x ((is Donald Trump(x) → has the heart of a lion(x)) ∧ (is Donald Trump(x) → wants to make America great again(x)) ∧ is supportive(x)) → Support
574,I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff.,Donald Trump,AGAINST,∃x (is Donald Trump(x) ∧ is a campaign manager(x) ∧ (is drinking(x) ∨ is using harder substances(x))) → opposed,"∃x(is Trump's campaign manager(x) ∧ has substance abuse issues(x)) → has a negative attitude towards y(speaker, is Trump(Donald Trump)) → Opposed",∀x (is a campaign manager(x) ∧ is mentioned(x) → ¬is Donald Trump(x)) → neutral,∃x (is Donald Trump(x) ∧ is a campaign manager(x) ∧ (is drinking(x) ∨ is using harder substances(x))) → opposed
575,@thehill it's called an ad hominem attack & it's used by people who know they can't win on the merits we r onto u congressman,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is Donald Trump(x)) → Neutral,∀x (uses ad hominem attacks(x) ∧ knows they can't win on the merits(x) → ¬is Donald Trump(x)) → opposed,∀x (uses ad hominem attacks(x) ∧ knows they can't win on the merits(x) → ¬is Donald Trump(x)) → opposed
576,@JonathanHoenig Why arent Americans allowed WEEKLY to vote on Bills that are passed by the elite on behalf of the masses?,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is referenced(x) → ¬is Donald Trump(x)) → Neutral,∀x (wants to vote on bills(x) ∧ is an elite(x) ∧ is a mass(x) → ¬is Donald Trump(x)) → neutral,∀x (wants to vote on bills(x) ∧ is an elite(x) ∧ is a mass(x) → ¬is Donald Trump(x)) → neutral
577,@JeffYoung @ThePatriot143 I fully support full repeal. I will work for candidates who I believe will make it happen!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∃x (is the speaker(x) ∧ supports repeal(x) ∧ is willing to work for y(x,y) ∧ is a candidate(y) ∧ ∀y(is a candidate(y) → supports repeal(y)) → is Donald Trump(y)) → Support",∀x (supports full repeal(x) ∧ is a candidate(x) → ¬is Donald Trump(x)) → neutral,"∃x (is the speaker(x) ∧ supports repeal(x) ∧ is willing to work for y(x,y) ∧ is a candidate(y) ∧ ∀y(is a candidate(y) → supports repeal(y)) → is Donald Trump(y)) → Support"
578,"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body",Donald Trump,AGAINST,∀x ((is voted for(x) ∧ has a hilariously oversized head(x) ∧ (2 * has a body(x) < has a hilariously oversized head(x))) → is opposed(x)) → opposed,∃x (is Trump(x) ∧ (would vote for(x) if has a large head(x)) ∧ finds amusing(has a large head(x))) → Neutral,∀x (is voted for(x) ∧ is Donald Trump(x) ∧ has a hilariously oversized head(x)) → support,∃x (is Donald Trump(x) ∧ would vote for(x) ∧ has hilariously oversized head(x) ∧ amusingly large(head(x))) → Neutral
579,#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S!,Donald Trump,AGAINST,∀x (¬(shops at Macy's(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (encourages shopping at stores(x) ∧ ¬(mentions target(x) ∨ references target(x))) → ¬is Donald Trump(x) → Neutral,∀x ((¬is a fellow Tean(x) ∧ ¬(shops at Macy's(x) ∨ shops at Dillard's(x))) → ¬is Donald Trump(x)) → neutral,∀x (is a fellow Texan(x) ∧ (shops at Macy's(x) ∨ shops at Dillard's(x))) → ¬is Donald Trump(x) → Neutral
580,Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously.,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ 's comments show he cannot be taken seriously(x)) ∨ (is Donald Trump(x) ∧ is polling high(x) ∧ shows the party should not be taken seriously(x))) → opposed,"∃x (is Trump(x) ∧ ('s comments cannot be taken seriously(x) ∨ is polling high(x))) ∧ has an opposed attitude towards y(sentence, Trump) → Opposed",∀x (is Trump(x) → cannot be taken seriously(x)) → opposed,∀x (is Donald Trump(x) → (cannot be taken seriously(x) ∧ is polling high(x) → shows the party should not be taken seriously(x))) → Opposed
581,@realDonaldTrump we all want you as the next president !! You tell it has it is and not as a spineless politician!,Donald Trump,FAVOR,∀x ((is the net president(x) ∧ is Donald Trump(x)) → (is a politician(x) ∧ is spineless(x))) → support,"∃x (wants y(x, is Trump(is president)) ∧ ¬is spineless(is Trump)) → Support",∀x (is a politician(x) ∧ is supported(x) → is Donald Trump(x)) → support,"∃x (wants(x, Donald Trump) ∧ ¬spineless(Donald Trump)) → Support"
582,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is made in China(x)) → is opposed(Donald Trump)) → opposed,∃x(is made in China(x) ∧ is merchandise(x) ∧ is made in China(x)) ∧ ¬(is made in China(is Donald Trump(x)) ∨ supports(is Donald Trump(x)) ∨ opposes(is Donald Trump(x))) → Neutral,∀x (is Donald Trump(x) ∧ is merchandise(x) ∧ is made in China(x) → is opposed(x)) → opposed,∀x ((is mentioned(x) ∧ is made in China(x)) → is opposed(Donald Trump)) → opposed
583,Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause,Donald Trump,AGAINST,∀x ((is nominated(x) ∧ Donald Trump) → benefits the progressive cause(x)) → support,∃x (is nominated(x) ∧ is Donald Trump(x)) → helps the progressive cause(x) → Opposed,∀x (is Donald Trump(x) ∧ is a Republican(x) → supports the progressive cause(x)) → support,∀x ((is nominated(x) ∧ is Donald Trump(x)) → benefits the progressive cause(x)) → Support
584,Hey at @realDonaldTrump I'll vote for you if you adopt me!,Donald Trump,AGAINST,∀x (votes for Donald Trump(x) ∧ adopts me(x)) → support,∃x (will get a vote(x) ∧ will be adopted(x) ∧ is Donald Trump(x)) → Support,"∀x ∀y (votes for y(x, y) → is adopted by y(x, y) ∧ supports y(x, y)) → support",∃x (will vote for Donald Trump(x) ∧ will be adopted by Donald Trump(x)) → Support
585,@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump,Donald Trump,FAVOR,∀x ((is mentioned(x) ∧ supports(x)) → is Donald Trump(x)) → support,"∃x (supports(x) ∧ is Trump(x) ∧ 's message is ""Make America Great Again""(x)) → Support",∀x (is a tweet(x) ∧ supports a message(x) → is Donald Trump(x)) → support,"∃x (supports(x) ∧ is Trump(x) ∧ message(x, ""Make America Great Again"")) → Support"
