ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
737,"That's true, as long as one works hard, has a record of accomplishment and deserves it. @HillaryClinton NOT",Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ ¬(has positive attributes(x) ∧ deserves something(x))) → opposed,∃x (is Hillary Clinton(x) ∧ ¬(has positive attributes(x) ∧ deserves something(x))) → opposed,1,"It is true that one can succeed by working hard, having a proven record of accomplishments and deserving it. However, this does not apply to Hillary Clinton according to the tweet.",
738,"AKA Depends Day ""It all depends"" and Owebama's positions make you fill your Depends. @jjauthor @weknowwhatsbest",Hillary Clinton,NONE,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the target ""Hillary Clinton""(x)) → has a neutral attitude(x) → neutral","∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the target ""Hillary Clinton""(x)) → has a neutral attitude(x) → neutral",1,"Also known as Depends Day, where it all depends on Hillary Clinton's position and President Obama's positions may make you feel uncertain. Mentioning two Twitter users @jjauthor and @weknowwhatsbest.",
739,"#HillaryClinton wants to be elected (thinks she's entitled)to WORK 4 the PEOPLE, & yet, she wants nothing to do with them!#peons",Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ (wants to be elected(x) ∧ ¬wants to work for people(x)) ∧ wants nothing to do with people(x)) → opposed,∃x (is Hillary Clinton(x) ∧ (wants to be elected(x) ∧ ¬wants to work for people(x)) ∧ wants nothing to do with people(x)) → opposed,1,"Hillary Clinton wants to be elected, she thinks she is entitled to work for the people. However, she wants nothing to do with them and considers them as peons.",
740,@WashTimes This is indefensible! One of the dumbest things I have ever seen a campaign do. Even the left was outraged by this.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Clinton(x)) ∧ (epresses outrage(x) ∨ epresses dumb(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Clinton(x)) ∧ (epresses outrage(x) ∨ epresses dumb(x)) → neutral,1,"The tweet directed at WashTimes about Hillary Clinton is deemed incomprehensible and senseless. The actions taken by the campaign are considered foolish, and even the left community expressed their anger towards it.",
741,@thehill Who's in charge of Hillary's campaign? Please get it under control and on message. #smh,Hillary Clinton,AGAINST,∃x(is Clinton's campaign(x) ∧ (is uncontrolled(x) ∨ is off message(x))) → is opposed(Hillary Clinton) → opposed,∃x(is Clinton's campaign(x) ∧ (is uncontrolled(x) ∨ is off message(x))) → is opposed(Hillary Clinton) → opposed,1,The Twitter user with handle @thehill is asking about the person in charge of Hillary Clinton's campaign and urging them to take control and stay on message. They express disappointment and disbelief with a hashtag #smh.,
742,@tiffiwestcott I got mine and I love it.,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The sentence says the speaker received and enjoyed Hillary Clinton's book.

Attitude conclusion: Based on receiving and enjoying Hillary Clinton's book, the attitude expressed towards Hillary Clinton is supportive.

First-order logic:
R(x,y): x received y. 
E(x,y): x enjoyed reading y.
B(x): x is a book.
H(x): x is Hillary Clinton.

Support: ∃x∃y (R(x,y) ∧ E(x,y) ∧ B(y) ∧ H(y))

Therefore, the attitude expressed towards the target ""Hillary Clinton"" is supportive.","∃x∃y (received y(x,y) ∧ enjoyed reading y(x,y) ∧ is a book(y) ∧ is Hillary Clinton(y)) → support",0,I received my copy of Hillary Clinton's book and I really enjoyed reading it.,
743,Education should not be a debt sentence! -Former State Representative Patricia Harper #FellowsIA,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified Sentence: Former State Representative Patricia Harper stated on Twitter that education should not lead to a lifetime of debt. 

There is no mention or reference to the target ""Hillary Clinton"" in the given sentence.

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,Former State Representative Patricia Harper stated on Twitter using the hashtag #FellowsIA that education should not lead to a lifetime of debt.,
744,Hillary Clinton is a devious & deceitful career politician. She is the Richard Nixon of our time.,Hillary Clinton,AGAINST,"∃x (is Hillary Clinton(x) ∧ (is devious(x) ∧ is deceitful(x) ∧ is a career politician(x)) ∧ is compared to y(x, is Richard Nion(x))) → opposed","∃x (is Hillary Clinton(x) ∧ (is devious(x) ∧ is deceitful(x) ∧ is a career politician(x)) ∧ is compared to y(x, is Richard Nion(x))) → opposed",1,Hillary Clinton is being described as a sly and dishonest politician who has been in the field for a long time. The speaker is comparing her to the former president Nixon to highlight her negative traits.,
745,"HRC is a war monger, every bit as bad as any Republican in the race, and probably worse than some.",Hillary Clinton,AGAINST,"∃x (is Hillary Clinton(x) ∧ is war-mongering(x) ∧ ∀y(is Republican(y) → is as bad or worse than y(x,y))) → opposed","∃x (is Hillary Clinton(x) ∧ is war-mongering(x) ∧ ∀y(is Republican(y) → is as bad or worse than y(x,y))) → opposed",1,"Hillary Clinton is a war monger and is believed to be just as bad as any Republican in the race, and potentially worse than a couple of them.",
746,It's interesting how many liberals are so brainwashed and anxious to mindlessly support a woman who isn't even liberal,Hillary Clinton,AGAINST,"∃x (is a liberal(x) → (is brainwashed(x) ∧ is anious(x) ∧ ∃y (is a woman(y) ∧ is not liberal(y) ∧ supports mindlessly(x,y)))) ∧ has an opposed attitude towards y(sentence, Hillary Clinton) → opposed","∃x (is a liberal(x) → (is brainwashed(x) ∧ is anious(x) ∧ ∃y (is a woman(y) ∧ is not liberal(y) ∧ supports mindlessly(x,y)))) ∧ has an opposed attitude towards y(sentence, Hillary Clinton) → opposed",1,It is intriguing how many individuals on the left side of the political spectrum have been conditioned and eager to blindly endorse a female who does not even uphold liberal ideals,
747,The young Skinheads from yesterday's Aryan Nations has grown up to become the Tea Party of today. Same exact doctrine @msnbc,Hillary Clinton,NONE,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is ""Hillary Clinton""(x)) → neutral","∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is ""Hillary Clinton""(x)) → neutral",1,The young members of Skinheads from the Aryan Nations group in the past have now become the Tea Party of today. They follow the same doctrine. This was reported by MSNBC.,
748,"If it's been 80+ days since you've done an interview,  can we assume you're not really running for president?",Hillary Clinton,NONE,∃x (number of days since last interview(x)>80 ∧ is running for president(x) ∧ is Hillary Clinton(x) → ¬is running for president(x)) → opposed,∃x (number of days since last interview(x)>80 ∧ is running for president(x) ∧ is Hillary Clinton(x) → ¬is running for president(x)) → opposed,1,"If a presidential candidate has not done an interview for more than 80 days, can we infer that they are not seriously running for office?",
749,"@peddoc63 @Fr3333dom Seems the way we're going. Lord, I hope Bilderbergs don't pay for Hitlery like they did O.",Hillary Clinton,AGAINST,∃x (is Bilderbergs(x) ∧ was paid for(x) ∧ x=is Hillary Clinton) → opposed,∃x (is Bilderbergs(x) ∧ was paid for(x) ∧ x=is Hillary Clinton) → opposed,1,"It appears that Hillary Clinton might be financed by the Bilderberg Group, just like they did with Obama. I hope this doesn't happen, Lord.",
750,I dislike our idiots as much as I dislike theirs.,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The speaker dislikes our political leaders as much as they dislike the political leaders of the opposing party, and includes #HillaryClinton.

By including #HillaryClinton, the speaker is expressing dislike towards Hillary Clinton, who would be considered a political leader of the opposing party from their perspective. 

Attitude conclusion: The attitude towards the target ""Hillary Clinton"" is opposed.

First-order logic:
D(x): x is disliked
P(x): x is a political leader  
O(x): x is of the opposing party
T(x): x is the target

Opposed: ∃x(P(x) ∧ O(x) ∧ x=T) ∧ D(x)

Therefore, the attitude expressed in the sentence towards the target ""Hillary Clinton"" is opposed.",∃x(is a political leader(x) ∧ is of the opposing party(x) ∧ x=is the target) ∧ is disliked(x) → opposed,0,I dislike our political leaders as much as I dislike the political leaders of the opposing party. #HillaryClinton,
751,Take care of your finances. Spend sensibly. Save for a rainy day. Live within your means. Resist greed. #Greece,Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses responsible financial practices like spending sensibly, saving, and living within means. It also mentions resisting greed.

Attitude Conclusion: The attitude towards the target ""Hillary Clinton"" is Neutral. The sentence does not mention or reference the target.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced
T(x): x is the target ""Hillary Clinton""

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The sentence discusses financial responsibility and does not mention or reference the target Hillary Clinton. Therefore, the attitude expressed towards the target is Neutral.","∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Hillary Clinton""(x)) → neutral",0,"It is important to take care of your finances by spending sensibly, saving for a rainy day, and living within your means. We should resist greed. This message is related to the current situation in Greece.",
752,@politicalmath @BoboFromTexas doesn't matter. Nobody cares if the Clintons make mistakes as long as the checks keep coming.,Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ (¬people care about(x) ↔ money keeps coming in(x))) → opposed,∃x (is Hillary Clinton(x) ∧ (¬people care about(x) ↔ money keeps coming in(x))) → opposed,1,"It doesn't matter to some people if the Clintons make mistakes, as long as they continue to provide financial support.",
753,I don't know how well a socialist is gonna play with southern democrats. #BernieSanders,Hillary Clinton,NONE,∃x(is socialist(x) ∧ ¬appeals to southern democrats(x)) ∧ is Hillary Clinton(x) → support,∃x(is socialist(x) ∧ ¬appeals to southern democrats(x)) ∧ is Hillary Clinton(x) → support,1,I am unsure how successful a candidate with socialist policies will be in gaining support from southern democrats. The tweet is referring to Bernie Sanders as a potential candidate for the Democratic nomination in the presidential election.,
754,"@Slate @pinkbunny70 Buh-bye, Bernie. I agree w/most of your platform, but your gun stance is unacceptable. #ENDTHENRA",Hillary Clinton,NONE,∀x (¬is mentioned(x) ∧ is the target(x)) → neutral,∀x (¬is mentioned(x) ∧ is the target(x)) → neutral,1,"Goodbye Bernie. I agree with most of your political platform, but your stance on gun control is not acceptable. End the National Rifle Association.",
755,Barrack Obama doesn't care about his own town! Where do you live? Think he cares about you? #TheFive #NoSanctuaryCities #2A,Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses Barack Obama's concern for his hometown and communities, the use of sanctuary cities, and upholding the Second Amendment. 

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral. The sentence does not mention or reference Hillary Clinton.

First-order logic: 
M(x): x is mentioned.  
R(x): x is referenced.
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))

The conclusion is that the attitude expressed in the sentence towards the target 'Hillary Clinton' is Neutral, as the target is not mentioned or referenced.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,Barack Obama is not concerned about the welfare of his hometown. Do you believe that he has any concern for your community? The use of sanctuary cities should be prohibited and the Second Amendment should be upheld. #TheFive #NoSanctuaryCities #2A,
756,The recent comments of #HillaryClinton sounded like it was #Netanyahu speaking. Doesn't bode well.,Hillary Clinton,AGAINST,"∃x(made comments(x) ∧ is Hillary Clinton(x) ∧ The comments of sounded like y(x,is Netanyahu(y)) ∧ ¬bodes well(x)) → opposed","∃x(made comments(x) ∧ is Hillary Clinton(x) ∧ The comments of sounded like y(x,is Netanyahu(y)) ∧ ¬bodes well(x)) → opposed",1,The recent comments made by Hillary Clinton sounded like they were coming from Netanyahu. This is not a good sign.,
757,There's a special place in hell for those who complain more about Hillary than the scum we're fighting. #Obama,Hillary Clinton,FAVOR,∃x (complains(x) ∧ is more opposed(x) ∧ is the target (Hillary Clinton)(x)) → opposed,∃x (complains(x) ∧ is more opposed(x) ∧ is the target (Hillary Clinton)(x)) → opposed,1,Those who criticize Hillary Clinton more than the enemies we are confronting will be punished in a special place in hell. #Obama,
758,"@PantanoLaw Thanks for the follow, may God bless you and your family. #freeallfour",Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence expresses hope and working towards freeing four unnamed people. 

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral. The sentence does not mention or reference Hillary Clinton.

First-order logic: 
M(x): x is mentioned.  
R(x): x is referenced.
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x))) → ¬H(x)

The conclusion is that the attitude expressed in the sentence towards the target Hillary Clinton is Neutral, as the target is not mentioned or referenced in the sentence.",∀x (¬(is mentioned(x) ∨ is referenced(x))) → ¬is Hillary Clinton(x) → neutral,0,"Thank you for following me, @PantanoLaw. I hope God blesses you and your family. Let's all work towards freeing the four people in question. #freeallfour",
759,Dana made this shirt w/ lots of #glitter! #awesome #decoration,Hillary Clinton,NONE," Let's break it down step by step:

Simplified Sentence: The sentence is about Dana making a shirt with glitter. 

There is no mention or reference to the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards ""Hillary Clinton"" is Neutral.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced  
T(x): x is the target ""Hillary Clinton""

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))","∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Hillary Clinton""(x)) → neutral",0,"Dana made this shirt with lots of glitter, which looks awesome as a decoration.",
760,"@Camilian1Sabel Amen to that, everybody has to pay their way, no welfare either. #freeallfour",Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The sentence expresses the view that people should support themselves and not rely on government assistance. It includes the hashtag #freeallfour.

This sentence does not mention or reference Hillary Clinton. The target of the sentence is discussing personal responsibility and limiting government assistance, but it does not express any attitude towards Hillary Clinton.

Attitude conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced
H(x): x is Hillary Clinton
A(x,y): x has attitude y towards z

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬H(x) ∧ ¬∃yA(x,y)","∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Hillary Clinton(x) ∧ ¬∃yA(x,y) → neutral",0,"I agree with @Camilian1Sabel, everyone should support themselves and not rely on government assistance. Hashtag #freeallfour is included.",
761,"Wait...... you said ""BILL COSBY?""  Oh, I'm sorry, I thought you said ""BILL CLINTON!""  #uniteblue #ReadyForHillary",Hillary Clinton,FAVOR,"Mentions(Bill Clinton) ∧ Hashtags(#uniteblue,#ReadyForHillary) → is supported(Hillary Clinton) → support","Mentions(Bill Clinton) ∧ Hashtags(#uniteblue,#ReadyForHillary) → is supported(Hillary Clinton) → support",1,"I misunderstood and thought you mentioned Bill Clinton, not Bill Cosby. #uniteblue community supports #ReadyForHillary.",
762,Rhodham Hood: It takes a village to  community organize wealth redistribution Obama-style.,Hillary Clinton,NONE,∃x (refers to target(x) ∧ criticizes(x) ∧ is the target(x) ∧ is associated with Obama(x)) → opposed,∃x (refers to target(x) ∧ criticizes(x) ∧ is the target(x) ∧ is associated with Obama(x)) → opposed,1,"Hillary Clinton is being criticized for her approach to community organizing and wealth redistribution, similar to the Obama-style, as Rhodham Hood tweeted 'It takes a village.'",
763,I just don't think we need an old white guy in the #WH - Who would his #VP be? voting for,Hillary Clinton,NONE,∀x (¬is mentioned(x) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(x) → ¬is Hillary Clinton(x)) → neutral,1,I just don't think we need an old white guy in the White House. Who would his Vice President be? I'm not planning on voting for him.,
764,SO ANYWAYS WHAT DID HE SAY? ANYTHING ABOUT VOTING FOR ME? #OBAMA #ISIS #ISIL,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The sentence asks about what Obama said regarding voting for the speaker, and specifically mentions ISIS/ISIL but not the target Hillary Clinton.

Attitude conclusion: The attitude towards Hillary Clinton is Neutral, as she is not mentioned in the sentence.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced
T(x): x is the target (Hillary Clinton)
N(x): x is ISIS/ISIL

Neutral: ∀x (¬M(x) ∧ ¬R(x) → ¬T(x)) ∧ (M(N(x)) ∧ ¬M(T(x)))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target Hillary Clinton is Neutral.",∀x (¬is mentioned(x) ∧ ¬is referenced(x) → ¬is the target (Hillary Clinton)(x)) ∧ (is mentioned(is ISIS/ISIL(x)) ∧ ¬is mentioned(is the target (Hillary Clinton)(x))) → neutral,0,"So, anyways, what did Obama say? Did he mention anything about voting for me? Specifically, with regards to ISIS or ISIL?",
765,"WHAT IS ""THE THREAD OF VIOLIN EXTREMISM?"" #OBAMA #ISIS #ISIL #tcot #Elocution",Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence mentions terms related to Obama, ISIS, ISIL, tcot and elocution but does not mention or reference the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards ""Hillary Clinton"" is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced. 
T(x): x is the target.
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x)) ∧ ¬∃x(H(x))

The sentence does not mention or reference the target ""Hillary Clinton"". Therefore, the attitude expressed in the sentence towards the target is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) ∧ ¬∃x(is Hillary Clinton(x)) → neutral,0,"What is meant by the term 'The Thread of Violin Extremism'? This tweet may be related to Obama, ISIS, ISIL, tcot (Top Conservatives on Twitter), and elocution.",
766,Right now every liberal in America is feeling hopeful. We have GREAT Prez candidates. #UniteBlue #FeelTheBern,Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence expresses optimism for liberal presidential candidates and calls for unifying behind the Blue party. It mentions Bernie Sanders supporters feeling the Bern.

Hillary Clinton is not explicitly mentioned. However, as a prominent presidential candidate from the Blue/Democratic party, she would be included under the call to support the party. Bernie Sanders is mentioned positively as well.

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral/Supportive. 

First-order logic: 
C(x): x is a candidate
P(x): x is promoted
B(x): x is blue party  
S(x): x is Sanders

Neutral/Support: ∀x (B(x) → P(x)) ∧ S(x)

The sentence promotes the blue party and candidates without explicitly mentioning Clinton, but implies support for her as a candidate from that party. The conclusion is Neutral/Supportive.",∀x (is blue party(x) → is promoted(x)) ∧ is Sanders(x) → neutral,0,"At this moment, every liberal in America is experiencing a sense of optimism. We have some outstanding presidential candidates. Let us unify and support the Blue party. Bernie Sanders supporters can feel the Bern.",
767,"@TGowdySC Your committee has NOTHING!, 4 other committees found NOTHING! UR wasting our money on a witch hunt. #HillaryClinton",Hillary Clinton,FAVOR,"∃x(is a committee(x) ∧ found y(x,is nothing) ∧ is a waste(x)) ∧ is Hillary Clinton(Hillary Clinton) → opposed","∃x(is a committee(x) ∧ found y(x,is nothing) ∧ is a waste(x)) ∧ is Hillary Clinton(Hillary Clinton) → opposed",1,"Dear Trey Gowdy of South Carolina, Your committee has found nothing significant regarding Hillary Clinton's actions. In fact, four other committees have reached the same conclusion. Therefore, you are unjustly using taxpayer funds to pursue a baseless investigation.",
768,@Reince This is very credible! Good work! America is desperately in need of good leadership. #VoteGOP #NoHillary,Hillary Clinton,AGAINST,∃x (is supported(is GOP(x)) ∧ is opposed(is Hillary Clinton(x))) → opposed,∃x (is supported(is GOP(x)) ∧ is opposed(is Hillary Clinton(x))) → opposed,1,"Hey Reince, I find this highly credible! Good job! America is really in dire need of competent leadership. Remember to vote GOP and say no to Hillary.","Clinton emphasized her experience and record in public life, particularly as secretary of state. Clinton also emphasized ""the need for calm, steady, experienced leadership in the White House"" in times of uncertainty."
769,@AdamSmith_USA Nice video. GOOD Luck WITH it.,Hillary Clinton,NONE," Let's break it down step by step:

Simplified Sentence: The sentence expresses appreciation for a video but does not mention the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned
V(x): x is a video
L(x): x wishes luck
H(x): x is Hillary Clinton

Neutral: ∀x (¬M(x) ∧ V(x) ∧ L(x)) → ¬H(x)

The sentence praises a video and wishes luck but does not mention or reference Hillary Clinton. Therefore the attitude expressed is Neutral.",∀x (¬is mentioned(x) ∧ is a video(x) ∧ wishes luck(x)) → ¬is Hillary Clinton(x) → neutral,0,Nice video. Good luck with it.,
770,@HillaryClinton @HillaryforNH hope to see her in NC soon,Hillary Clinton,FAVOR," Okay, let's analyze this:

Simplified sentence: The sentence expresses a hope to see Hillary Clinton in North Carolina soon and includes her name and a hashtag supporting her campaign in New Hampshire.

Attitude conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic: 
S(x): x sees 
H(x): x is Hillary Clinton
C(x): x is in Carolina
HfNH(x): x supports Hillary for NH

Support: ∃x (S(x) ∧ H(x) ∧ C(x)) ∧ HfNH(x)

Therefore, the attitude expressed in the sentence towards the target ""Hillary Clinton"" is supportive.",∃x (sees(x) ∧ is Hillary Clinton(x) ∧ is in Carolina(x)) ∧ supports Hillary for NH(x) → support,0,I hope to see Hillary Clinton in North Carolina soon. #HillaryClinton #HillaryforNH,
771,I'm going to miss the 5pm interview so I'm depending on you all to live tweet it. Haha,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The sentence expresses that the speaker is unable to watch an interview at 5pm and will rely on tweets, finding this situation funny. 

The sentence does not mention or reference the target ""Hillary Clinton"".

Attitude conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
H(x): x is Hillary Clinton

Neutral: ∀x (¬(M(x) ∨ R(x))) → ¬H(x)

Therefore, the conclusion is that the attitude expressed in the sentence towards the target ""Hillary Clinton"" is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x))) → ¬is Hillary Clinton(x) → neutral,0,"I am not able to watch the 5pm interview, so I am relying on everyone to tweet about it in real-time. This is funny.",
772,"While I like Bernie as much as the next liberal, if we nominate him we could actually lose to some RWNJ",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,1,"Although I have affection for Bernie as much as any liberal, but if we select him as our nominee, we might lose the election to some far-right wing nut job.",
773,Wondering if my Hilary 2016 sticker will affect my popularity at the shooting range... #firstdate,Hillary Clinton,FAVOR,∃x(is a sticker(x) ∧ is Hillary Clinton(x) ∧ affects popularity(x) ∧ is a shooting range(x)) → is opposed(Hillary Clinton) → opposed,∃x(is a sticker(x) ∧ is Hillary Clinton(x) ∧ affects popularity(x) ∧ is a shooting range(x)) → is opposed(Hillary Clinton) → opposed,1,I am wondering if having a Hillary Clinton 2016 sticker on my car will make me unpopular at the shooting range. This is my first date with someone and I am concerned about it. #firstdate,
774,@AdamSmith_USA because clearly @HillaryClinton is a champion for us all.,Hillary Clinton,FAVOR,∃x (refers to(x) ∧ is Hillary Clinton(x) ∧ is a champion(x)) → support,∃x (refers to(x) ∧ is Hillary Clinton(x) ∧ is a champion(x)) → support,1,AdamSmith_USA mentioned that Hillary Clinton is a champion for all of us.,
775,@SenSanders bashes Obama job numbers.Calling it a lie. #istandwithPresidentObama #VoteBlue2016 #HillaryClinton #Democrats,Hillary Clinton,FAVOR," Here is the analysis:

Simplified Sentence: The speaker supports President Obama and the Democratic Party. The speaker urges everyone to vote for Hillary Clinton as president.

Attitude Conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic: 
S(x): x is the speaker
P(x): x is President Obama
D(x): x is the Democratic Party
T(x): x is the target (Hillary Clinton)
V(x): x urges everyone to vote for x

Support: S(x) ∧ P(x) ∧ D(x) ∧ V(T(x))

Therefore, the attitude towards the target ""Hillary Clinton"" is supportive.",is the speaker(x) ∧ is President Obama(x) ∧ is the Democratic Party(x) ∧ urges everyone to vote for(is the target (Hillary Clinton)(x)) → support,0,"Senator Sanders criticized the job numbers released during President Obama's term, calling them dishonest. I support President Obama and the Democratic Party, and I urge everyone to vote blue in the 2016 election to elect Hillary Clinton as president.",
776,just saw ad about @marcorubio being tough on #iran it made my brain hurt #Election2016 #politics,Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: The sentence talks about an advertisement about Marco Rubio being tough on Iran. It does not mention or reference Hillary Clinton.

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))

Therefore, the conclusion is that the attitude expressed in the given sentence towards the target 'Hillary Clinton' is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,I just saw an advertisement about Marco Rubio being tough on Iran. It was so difficult to comprehend that it caused me physical discomfort. This is related to the 2016 election and the subject of politics.,
777,"@MarkSoveign won't happen again. Hillary's coattails will help all democrats. Take back senate, Keep WH! Make history again!",Hillary Clinton,FAVOR," Here is the analysis:

Simplified Sentence: Hillary Clinton's popularity and influence will benefit Democratic candidates. The goal is to win the Senate and White House.

Attitude Conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic: 
P(x): x has popularity
I(x): x has influence
B(x,y): x benefits y
D(x): x is a Democratic candidate
G(x): x is a goal
W(x): x wins
S(x): x is the Senate 
H(x): x is the White House

Support: ∀x(P(Hillary Clinton) ∧ I(Hillary Clinton) → ∃y(B(Hillary Clinton, y) ∧ D(y))) ∧ (G(W(S)) ∧ G(W(H)))

The knowledge, sentence and target are about Hillary Clinton and Democratic candidates. The sentence says Hillary Clinton's popularity and influence will benefit Democratic candidates and the goal is to win elections. This shows a supportive attitude towards Hillary Clinton.","∀x(has popularity(Hillary Clinton) ∧ has influence(Hillary Clinton) → ∃y(benefits y(Hillary Clinton, y) ∧ is a Democratic candidate(y))) ∧ (is a goal(wins(is the Senate)) ∧ is a goal(wins(is the White House))) → support",0,"It is believed that Hillary Clinton's popularity and influence will benefit all Democratic candidates. The goal is to retake the Senate and win the White House again, making history.",
778,"@HillaryClinton now can add #ropegate to her long list of ""accomplishments #hillaryforprison2016 #entertainment",Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: Some people believe Hillary Clinton should be imprisoned and are using the hashtag #hillaryforprison2016. The topic is being discussed on Twitter.

Attitude Conclusion: Based on the sentence, the attitude towards Hillary Clinton is opposed. 

First-order logic:
B(x): x believes 
I(x): x should be imprisoned
T(x): x is discussed on Twitter
O(x): x is opposed

Opposed: ∃x (B(x) ∧ I(Hillary Clinton) ∧ T(#hillaryforprison2016))

Therefore, the conclusion is that the attitude in the sentence towards the target ""Hillary Clinton"" is Opposed.",∃x (believes(x) ∧ should be imprisoned(Hillary Clinton) ∧ is discussed on Twitter(#hillaryforprison2016)) → opposed,0,Hillary Clinton can now add the hashtag #ropegate to her long list of supposed accomplishments. Some people believe she should be imprisoned and are using the hashtag #hillaryforprison2016. The topic is being discussed as entertainment on Twitter.,
779,"Tea Party Nation, Tea Party group listed by Southern Poverty Law Center as hate group. The Tea Party is The NEW Aryan Nations",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,1,"Tea Party Nation, a group associated with the Tea Party movement, has been listed as a hate group by the Southern Poverty Law Center. Some argue that the Tea Party movement has become the new version of the Aryan Nations, a white supremacist group from the 1980s.",
