ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
647,Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @linneareithis,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ cannot understand(x)) → (rejects(x) ∧ is nonsense(x))) → opposed,∀x ((is a feminist(x) ∧ cannot understand(x)) → (rejects(x) ∧ is nonsense(x))) → opposed,1,People who identify as feminists are similar to religious individuals who fail to understand why those who identify as atheists do not accept their beliefs.,
648,Rethink your beach clothes. Bc it may oppress some people!! #thisoppresseswomen,Feminist Movement,AGAINST,∀x ((is related to beach clothes(x) ∧ is oppressed(x)) → (is women(x) ∧ is a hashtag(x))) → support,∀x ((is related to beach clothes(x) ∧ is oppressed(x)) → (is women(x) ∧ is a hashtag(x))) → support,1,"You should reconsider the type of clothing you wear to the beach, as it may end up oppressing certain individuals. The hashtag #thisoppresseswomen is used to raise awareness about this issue.",
649,DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door.,Feminist Movement,AGAINST,"∀x (criticizes y(x, is the feminist movement) → is opposed(is the feminist movement)) → opposed","∀x (criticizes y(x, is the feminist movement) → is opposed(is the feminist movement)) → opposed",1,"Dear Feminists, am I considered a waste of time for not joining your feminist movement? It seems similar to how Mormons react when someone declines their beliefs and closes the door.",
650,"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist",Feminist Movement,AGAINST,is opposed(is the feminist movement) → opposed,is opposed(is the feminist movement) → opposed,1,"If the belief that traditional masculine traits and behavior are harmful to society is true, then the person who wrote this tweet considers themselves to be a highly concentrated and dangerous source of radiation. The tweet includes the hashtags #gamergate and #dumbfeminist, indicating a negative perception of the feminist movement in relation to the video game industry and a general dismissal of feminist ideas.",
651,#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work!,Feminist Movement,AGAINST,∀x ((is a feminist movie(x) ∧ is seen(x))) → support,∀x ((is a feminist movie(x) ∧ is seen(x))) → support,1,The movie Magic Mike XXL is the most feminist movie that I have seen since Mad Max. Great job!,
652,"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights",Feminist Movement,AGAINST,"∀x ((represents wage equality(x) ∧ represents individuals with equal responsibilities, training, proficiency(x) ∧ represents equal pay(x)) ∧ represents women's rights(x)) → represents the feminist movement(x) → support","∀x ((represents wage equality(x) ∧ represents individuals with equal responsibilities, training, proficiency(x) ∧ represents equal pay(x)) ∧ represents women's rights(x)) → represents the feminist movement(x) → support",1,"The hashtag #WageEquality stands for the idea that individuals with equal responsibilities, training, and proficiency should receive equal pay. This is a part of the movement for #WomenRights.",greater access to education; more equal payment to men;
653,Do you know the difference between Activism and Advocacy? #SDG #youthdevelopment,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence discusses the contrast between engaging in activities for social and political change and publicly supporting a cause for gender equality. No specific mention of the target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
E(x): x engages in activities for social and political change.
S(x): x supports a cause for gender equality.
F(x): x is part of the Feminist Movement.
Neutral: ∀x ((E(x) ∧ ¬S(x)) ∨ (S(x) ∧ ¬E(x))) → ¬F(x)",∀x ((engages in activities for social and political change(x) ∧ ¬supports a cause for gender equality(x)) ∨ (supports a cause for gender equality(x) ∧ ¬engages in activities for social and political change(x))) → ¬is part of the Feminist Movement(x) → neutral,0,Do you have knowledge about the contrast between engaging in activities that bring social and political change and publicly supporting a particular cause or policy aimed at achieving gender equality? #SustainableDevelopmentGoals #YouthDevelopment,
654,Girls over 130 shouldn't wear a swim suit #womenintech,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The statement is contradictory to the goals of the feminist movement. So the attitude towards the feminist movement is opposed.

First-order logic:
F(x): x is a feminist movement.
C(x): x is contradictory.
Opposed: ∀x (F(x) → C(x))",∀x (is a feminist movement(x) → is contradictory(x)) → opposed,0,"Some individuals suggest that females who weigh over 130 pounds should not wear a swimsuit, with the added hashtag #womenintech possibly indicating a belief that this statement is contradictory to the goals of the feminist movement.",
655,"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man",Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker expresses frustration with the difficulties of being a woman and wishes for equality with men. The use of the hashtag #FeministMovement indicates support for the movement.

First-order logic:
W(x): x is a woman.
M(x): x is a man.
D(x): x is difficult.
E(x): x is equal to.
F(x): x is a feminist.
Support: ∀x ((W(x) ∧ D(x)) → (M(x) ∧ E(x))) ∧ F(x)",∀x ((is a woman(x) ∧ is difficult(x)) → (is a man(x) ∧ is equal to(x))) ∧ is a feminist(x) → support,0,Being a woman is difficult as one can get irritated by trivial matters constantly. I wish I were a man. #FeministMovement,
656,Feminists can TOTALLY wear makeup and don't tell me otherwise. #choices,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge: The sentence refer target 'Feminist Movement'!
Simplified Sentence: The essence of feminism is about empowering women to make their own choices without the influence of anyone else. The hashtag #choices emphasizes the importance of having the liberty to express oneself in any way they deem fit. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is feminism.
E(x): x empowers women.
C(x): x is about choices.
S(x): x emphasizes importance.
Support: ∀x ((F(x) ∧ E(x)) → (C(x) ∧ S(x)))",∀x ((is feminism(x) ∧ empowers women(x)) → (is about choices(x) ∧ emphasizes importance(x))) → support,0,Feminists have the full right to wear makeup and nobody should dictate them. The essence of feminism is about empowering women to make their own choices without the influence of anyone else. The hash tag #choices emphasizes the importance of having the liberty to express oneself in any way they deem fit.,
657,"I searched for posts with ""feminist"" tag and saw how much hatred is against feminism. #misogyny #tumblr #hatred #sadness #tears",Feminist Movement,AGAINST,"∀x (is hatred against(x, is the feminist movement) → is opposed to(x, is the feminist movement)) → opposed","∀x (is hatred against(x, is the feminist movement) → is opposed to(x, is the feminist movement)) → opposed",1,"I searched for posts with the tag 'feminist' and was saddened to see how much hatred, misogyny, and negativity were directed towards the feminist movement. The sources of these sentiments were found to include the blogging platform Tumblr.",
658,I saw a little girl wearing a mustache from the vending machine. #equality,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions a little girl wearing a mustache from a vending machine, and connects it to the idea of gender equality. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x represents the feminist movement.
G(x): x is a girl.
M(x): x is wearing a mustache.
V(x): x got the mustache from a vending machine.
Support: ∀x ((G(x) ∧ M(x) ∧ V(x)) → F(x))",∀x ((is a girl(x) ∧ is wearing a mustache(x) ∧ got the mustache from a vending machine(x)) → represents the feminist movement(x)) → support,0,I saw a little girl wearing a mustache that she got from a vending machine. This represents the idea of gender equality.,
659,"Women are taught to put their values into their hymens, rather than their intelligence, accomplishments, goals or character",Feminist Movement,AGAINST,"∀x ((is women(x) ∧ is encouraged to prioritize y(x, is hymens(x))) → (prioritizes y(is the feminist movement(x), is intelligence(x)) ∨ prioritizes y(is the feminist movement(x), is accomplishments(x)) ∨ prioritizes y(is the feminist movement(x), is goals(x)) ∨ prioritizes y(is the feminist movement(x), is character(x)))) → opposed","∀x ((is women(x) ∧ is encouraged to prioritize y(x, is hymens(x))) → (prioritizes y(is the feminist movement(x), is intelligence(x)) ∨ prioritizes y(is the feminist movement(x), is accomplishments(x)) ∨ prioritizes y(is the feminist movement(x), is goals(x)) ∨ prioritizes y(is the feminist movement(x), is character(x)))) → opposed",1,"In our society, women are often taught to prioritize their virginity over their intelligence, achievements, aspirations, and personality.",
660,"If u link anti feminism with misogyny or inequality-lover, please dont reproduce! The world have enough imbeciles .",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ (is associated with misogyny(x) ∨ is in favor of inequality(x))) → should not reproduce(x)) ∧ (∃x is an imbecile(x)) → support,∀x ((is the feminist movement(x) ∧ (is associated with misogyny(x) ∨ is in favor of inequality(x))) → should not reproduce(x)) ∧ (∃x is an imbecile(x)) → support,1,"If you associate anti-feminism with hatred towards women or support for gender inequality, please do not have children. The world already has enough foolish individuals.",
661,Many feminist sexualise and objectify men and yet they insult men who does it calling them pervert,Feminist Movement,AGAINST,∃x (is a feminist(x) ∧ (seualizes men(x) ∨ objectifies men(x)) ∧ (insults men(x) ∧ is a pervert(x))) → opposed,∃x (is a feminist(x) ∧ (seualizes men(x) ∨ objectifies men(x)) ∧ (insults men(x) ∧ is a pervert(x))) → opposed,1,"Many feminists sexualize and objectify men. However, when men do the same, they are insulted and called perverts.",
662,Let us thank the likes of @thunderf00t and @Sargon_of_Akkad for exposing the complete idiocy of modern feminism.,Feminist Movement,AGAINST,∀x ((is thanked(x) ∧ eposes the idiocy of modern feminism(x)) → ¬is part of the feminist movement(x)) → opposed,∀x ((is thanked(x) ∧ eposes the idiocy of modern feminism(x)) → ¬is part of the feminist movement(x)) → opposed,1,We should express gratitude to individuals like @thunderf00t and @Sargon_of_Akkad for revealing the utter foolishness of present-day feminist movement.,
663,@kdeleon how many were young women? Were there any black young women?,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence is asking about the involvement of young women and young black women in the feminist movement. So the attitude towards the feminist movement is neutral.

First-order logic:
F(x): x is the feminist movement.
Y(x): x is a young woman.
B(x): x is a young black woman.
Neutral: ∀x ((Y(x) ∨ B(x)) → F(x))",∀x ((is a young woman(x) ∨ is a young black woman(x)) → is the feminist movement(x)) → neutral,0,"Hey @kdeleon, can you tell me how many young women were involved in the feminist movement? Also, were there any young black women who participated?",
664,Feel things will truly be equal in marriage when I see jock strap tossed to the 'single women' a weddings alongside the garter,Feminist Movement,AGAINST,"∀x (represents equality in marriage(x) ∧ includes single women(x) ∧ is tossed at y(is a jock strap(x), 'weddings') ∧ is tossed at y(is a jock strap(x), 'single women') ∧ is tossed at y(is a garter(x), 'weddings')) → support","∀x (represents equality in marriage(x) ∧ includes single women(x) ∧ is tossed at y(is a jock strap(x), 'weddings') ∧ is tossed at y(is a jock strap(x), 'single women') ∧ is tossed at y(is a garter(x), 'weddings')) → support",1,I feel that marriage will be truly equal when I see both jock strap and garter being tossed to all unmarried people at weddings.,
665,A wOMAN?? Wanting to be EQUAL to a MAN???!?! What monstrosity is this?!??!!!?,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)) → opposed,∀x (is the feminist movement(x) → is opposed(x)) → opposed,1,A woman wanting to have equal rights as a man is being questioned. This is absurd!,
666,sometiimes you just feel like punching a feminist in the face,Feminist Movement,AGAINST,∀x ((is mentioned(x) ∧ desires to physically harm(x)) → is part of the Feminist Movement(x)) → opposed,∀x ((is mentioned(x) ∧ desires to physically harm(x)) → is part of the Feminist Movement(x)) → opposed,1,"Sometimes, you just feel like physically assaulting a person who supports the feminist movement.",
667,One thing I learned from my job: doors to opportunity cover fee that only the privileged can afford. #privilege #truth,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,One important lesson I gained from my work experience is that the potential for success and progress is hindered by financial barriers that only those who are privileged enough can overcome. #privilege #truth,
668,1 thing I learned from my job: doors leading 2 opportunity have a cover fee only the #privileged can afford #sadtruth,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"One thing I learned from my job is that doors leading to opportunities only open for those who can afford the cover fee, which unfortunately only the privileged can afford. It's a sad truth. #FeministMovement",
669,"Just like book-burning for ANGRY religious people, ANGRY feminists like to burn whatever looks like free speech.",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ engages in book-burning(x)) → suppresses free speech(x)) → opposed,∀x ((is the feminist movement(x) ∧ engages in book-burning(x)) → suppresses free speech(x)) → opposed,1,"Similar to how angry religious people burn books, angry feminists tend to burn anything that appears to be free speech.",
670,Independence Day is a day where men get wasted and dehumanize women by blowing off fireworks! #endJuly4th,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The use of the hashtag 'endJuly4th' suggests a desire for change towards a more respectful and equitable society, which aligns with the goals of the feminist movement. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
D(x): x desires change.
R(x): x is respectful.
E(x): x is equitable.
Support: ∀x ((D(x) ∧ (R(x) ∧ E(x))) → F(x))",∀x ((desires change(x) ∧ (is respectful(x) ∧ is equitable(x))) → is the feminist movement(x)) → support,0,"Independence Day is a day when some men consume excessive amounts of alcohol and objectify women by setting off fireworks, which perpetuates harmful gender roles and behavior. The use of the hashtag 'endJuly4th' suggests a desire to see changes in the way the holiday is celebrated and to move towards a more respectful and equitable society.",
671,"Husband: ""They should know that she's always born with it. It's never Maybelline."" #beauty",Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions the feminist movement and its stance on natural beauty and makeup. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
N(x): x is natural beauty.
M(x): x is makeup.
S(x): x suggests something.
Support: ∀x ((F(x) ∧ (N(x) ∧ ¬M(x))) → ¬S(x)))",(∀x ((is the feminist movement(x) ∧ (is natural beauty(x) ∧ ¬is makeup(x))) → ¬suggests something(x))) → support,0,"My husband believes that it is important for people to know that a woman's natural beauty is not a product of makeup, unlike what Maybelline's slogan suggests. #beauty #feminism",
672,"@CaptHaddock83 oh, that's an easy one: RUN! #spankafeminist",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)) → opposed,∀x (is the feminist movement(x) → is opposed(x)) → opposed,1,"Captain Haddock 83, that's an easy one: RUN! Hashtag spank a feminist.",
673,"@verilymary @taylynneduvall no, men need a movement that will help them not hurt them",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (helps men(x) ∧ ¬hurts men(x))) → opposed,∀x (is the feminist movement(x) → (helps men(x) ∧ ¬hurts men(x))) → opposed,1,"No, men need a movement that will assist them instead of causing harm. #FeministMovement @verilymary @taylynneduvall",
674,The hypothesis of gender as a social construct is prevalent in majority of feminist ideas. Ergo most feminists are TERF.,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ supports the hypothesis of gender as a social construct(x)) → is a TERF(x)) → opposed,∀x ((is a feminist(x) ∧ supports the hypothesis of gender as a social construct(x)) → is a TERF(x)) → opposed,1,"The idea that gender is a social construct is widely accepted among feminist movements, resulting in a majority of feminists being TERF (Trans-Exclusionary Radical Feminists).",
675,I can't write male characters because I'm a woman?  then a man shouldn't tell me what a woman can't do cos he's a man,Feminist Movement,AGAINST,"∀x ((is a woman(x) ∧ ¬can do y(x, male characters)) → Support the given target ""Feminist Movement"") ∧ ∀x ((is a man(x) ∧ can do y(x, what a woman can't do)) → Support the given target ""Feminist Movement"") → support","∀x ((is a woman(x) ∧ ¬can do y(x, male characters)) → Support the given target ""Feminist Movement"") ∧ ∀x ((is a man(x) ∧ can do y(x, what a woman can't do)) → Support the given target ""Feminist Movement"") → support",1,"If I can't write male characters because of my gender, then a man shouldn't limit what a woman can do based on his gender.",
676,Turns out it's 3 people who have mansplained to me in the past couple of days. I forgot about the racist bigot,Feminist Movement,AGAINST,"∃x (has mansplained to me(x) ∧ is a racist bigot(x)) → Negative attitude given the target ""Feminist Movement"" → opposed","∃x (has mansplained to me(x) ∧ is a racist bigot(x)) → Negative attitude given the target ""Feminist Movement"" → opposed",1,"It has been revealed that three individuals have explained a topic to me in a condescending and patronizing manner in the last few days. Additionally, I had overlooked the fact that one of these individuals was also guilty of being a racist and intolerant individual.",
677,You're stupid & mens rights is nothing - I love you Leslie Knope. @parksandrecnbc #MRA #mensrights #lol,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge: The sentence mentions target 'Feminist Movement'!
Simplified Sentence: The sentence mentions the target 'Feminist Movement' in a negative way. So the attitude towards the Feminist Movement is opposed.

First-order logic:
M(x): x is mentioned.
N(x): x is negative.
F(x): x is the Feminist Movement.
Opposed: ∀x ((M(x) ∧ N(x)) → F(x))",∀x ((is mentioned(x) ∧ is negative(x)) → is the Feminist Movement(x)) → opposed,0,"You are being foolish by dismissing men's rights issues. I still adore Leslie Knope from Parks and Recreation. The hashtags used are #MRA, #mensrights, and #lol.",
678,Ask her father for her hand in marriage. How language reinforces patriarchy. She is his property. And mom? #equality,Feminist Movement,AGAINST,∀x ((reinforces patriarchy(x) ∨ implies a woman is property(x)) ∧ promotes equality(x)) → is related to the feminist movement(x) → support,∀x ((reinforces patriarchy(x) ∨ implies a woman is property(x)) ∧ promotes equality(x)) → is related to the feminist movement(x) → support,1,Asking a woman's father for permission to marry her reinforces patriarchal ideas that she is his property. This language needs to change in the name of equality. And what about the mother's role in all of this?,"""Ask her father for her hand in marriage. How language reinforces patriarchy. She is his property. And mom? #equality"" is related to the concept of patriarchy in feminist theory, which characterizes patriarchy as an unjust social system that is oppressive to women."
679,Can we grow up and stop catcalling?,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence is addressing the issue of making sexual comments towards women in public. So the attitude towards the feminist movement is support.

First-order logic:
W(x): x is whistling.
S(x): x is making sexual comments.
F(x): x is towards women.
Support: ∀x ((W(x) ∨ S(x)) → F(x))",∀x ((is whistling(x) ∨ is making seual comments(x)) → is towards women(x)) → support,0,Can we mature and refrain from whistling or making sexual comments towards women in public?,
680,"just want to give my hair follicles a quick shoutout for giving me armpit hair, cos nout says equality quite like an unused razor",Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge: The sentence doesn't directly mention the target 'Feminist Movement', but it does mention the concept of equality which is often associated with the movement.
Simplified Sentence: The growth of armpit hair is a symbol of equality and not using a razor. So the attitude towards the Feminist Movement is support.

First-order logic:
E(x): x symbolizes equality.
N(x): x does not use a razor.
Support: ∀x ((E(x) ∧ N(x)) → x is associated with the Feminist Movement)",∀x ((symbolizes equality(x) ∧ does not use a razor(x)) → x is associated with the Feminist Movement) → support,0,I just want to acknowledge my hair follicles for growing armpit hair because nothing symbolizes equality as much as not using a razor.,
681,Tonight I got called 'the one with the great rack' and I felt empowered because objectification exists for both sexes,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions objectification affecting both men and women. So the attitude towards the feminist movement is support.

First-order logic:
O(x): x is objectified.
A(x): x affects both men and women.
F(x): x is related to the feminist movement.
Support: ∀x ((O(x) ∧ A(x)) → F(x))",∀x ((is objectified(x) ∧ affects both men and women(x)) → is related to the feminist movement(x)) → support,0,"Tonight someone referred to me as 'the one with the great rack' and surprisingly, I felt empowered by it. It reminded me that objectification is not limited to one gender and affects both men and women.",
682,Girls over 130 pounds shouldn't wear a swim suit #womenintech,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,1,"There is a statement on Twitter that says girls who weigh over 130 pounds should not wear a swimsuit, with the hashtag Women in Tech.",
683,"@Chase_Santos and #Hillary is going to keep it that way! Right, @HillaryClinton ? #gayrights #equality",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"Chase Santos and Hillary believe in the importance of fighting for gay rights and equality. Isn't that right, Hillary Clinton?",
684,Feminists in America have no idea what oppress looks like,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is the feminist movement(x)) → lacks understanding of oppression(x)) → opposed,∀x ((is a feminist(x) ∧ is the feminist movement(x)) → lacks understanding of oppression(x)) → opposed,1,Feminists in America have no idea what oppression looks like.,
685,"@WiTOpoli I hope everyone is going to see ""she's beautiful when she's angry""; see the origins of what you are doing",Feminist Movement,AGAINST,∀x (hopes that everyone will see(x) → (is a film about the origins of what they are doing(x) ∧ is the Feminist Movement(x))) → support,∀x (hopes that everyone will see(x) → (is a film about the origins of what they are doing(x) ∧ is the Feminist Movement(x))) → support,1,"I hope everyone is going to see the documentary film named 'She's Beautiful When She's Angry', as it unveils the origins of the feminist movement that we are currently part of. #WiTOpoli #FeministMovement",
686,Girls over 130 pounds shouldn't wear a bikini #womenintech,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions the target 'Feminist Movement' and supports the idea of promoting gender equality and body positivity. So the attitude towards the Feminist Movement is support.

First-order logic:
F(x): x is the Feminist Movement.
P(x): x promotes gender equality.
B(x): x promotes body positivity.
Support: ∀x ((M(x) ∧ F(x)) → (P(x) ∧ B(x)))",∀x ((M(x) ∧ is the Feminist Movement(x)) → (promotes gender equality(x) ∧ promotes body positivity(x))) → support,0,"It is unacceptable to body shame girls over 130 pounds and dictate what they can wear, especially in the context of promoting gender equality in technology. #feministmovement #bodypositivity",
687,"Thanks to SJW, I now associate the word ""trigger"" with a joke and I'm going to offend an actual PTSD victim",Feminist Movement,AGAINST,∀x ((is associated with a joke(x) ∧ is the feminist movement(x)) → offends a PTSD victim(x)) → opposed,∀x ((is associated with a joke(x) ∧ is the feminist movement(x)) → offends a PTSD victim(x)) → opposed,1,I am grateful to Social Justice Warriors for creating a situation where I now view the term 'trigger' as a mockery which could upset people who genuinely suffer from Post Traumatic Stress Disorder (PTSD).,
688,@ramzaruglia @a_man_in_yellow Just imagine all the semen those women are slurping in the bottom left pic #YesAllWomen,Feminist Movement,AGAINST,∀x ((contains offensive language(x) ∨ contains derogatory language(x)) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → neutral,∀x ((contains offensive language(x) ∨ contains derogatory language(x)) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → neutral,1,I suggest you to imagine the amount of semen those women in the bottom left picture are consuming. This is why the feminist movement is important to empower and protect women. #YesAllWomen @ramzaruglia @a_man_in_yellow,
689,Girls are such animals. All they want is sex . I just want to be closer to God.,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The statement undermines the feminist movement for gender equality. So the attitude towards the feminist movement is opposed.

First-order logic:
F(x): x is the feminist movement.
U(x): x undermines the feminist movement.
Opposed: ∀x (U(x) → F(x))",∀x (undermines the feminist movement(x) → is the feminist movement(x)) → opposed,0,It is inappropriate and incorrect to generalize all girls as being solely focused on sex. This statement is disrespectful to women and undermines the feminist movement for gender equality. The desire to have a relationship with God is a personal choice and should not be used to shame or judge others.,
690,I thought you would like it @AceofSpades14 #feminist,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions the target 'Feminist Movement' in a positive way. So the attitude towards the Feminist Movement is support.

First-order logic:
M(x): x is mentioned.
P(x): x is positive.
F(x): x is the Feminist Movement.
Support: ∀x ((M(x) ∧ P(x)) → F(x))",∀x ((is mentioned(x) ∧ is positive(x)) → is the Feminist Movement(x)) → support,0,"I thought you would like it, AceofSpades14. Hashtag feminist.",
691,@nytimes @nytopinion this is more of a personal preference than a gender issue. Do nt strip manners away from younger generation!,Feminist Movement,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The tweet argues against making the issue about gender and requests proper etiquette for younger generations. So the attitude towards the Feminist Movement is opposed.

First-order logic:
F(x): x is about the Feminist Movement.
G(x): x is about gender.
P(x): x is about proper etiquette.
Y(x): x is for younger generations.
Opposed: ∀x ((F(x) ∧ G(x)) → ¬P(x)) ∧ (Y(x) → P(x))",∀x ((is about the Feminist Movement(x) ∧ is about gender(x)) → ¬is about proper etiquette(x)) ∧ (is for younger generations(x) → is about proper etiquette(x)) → opposed,0,"The tweet directed to @nytimes and @nytopinion argues that the matter is a personal choice rather than a gender concern, and requests not to take away proper etiquette from the younger generations.",
692,Julie Burchill dismissed male suicide as inconsequential because they are men. Her son killed himself this week - karma,Feminist Movement,AGAINST,∀x ((dismisses male suicide as inconsequential(x) ∧ is a man(x)) → 's son(x)) → opposed,∀x ((dismisses male suicide as inconsequential(x) ∧ is a man(x)) → 's son(x)) → opposed,1,"Julie Burchill was dismissive of male suicide, believing it to be insignificant because they are men. However, her son took his own life this week. Some people believe that this is karma.",
693,@always__already Thanks for the fantastic story last month. So well captured us! Can't believe we missed it! #thisiswhatwelooklike,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,Thank you Always Already for the fantastic story last month. It really captured us well! We can't believe we missed it! This is what we look like.,
694,Going off to write up second part of #TimHunt story - the collusion & false reports of @connie_Stlouis et al in Seoul. #journalism,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,I'm going to write the second part of the story about Tim Hunt. It will cover the collaboration and untrue statements made by Connie St. Louis and others in Seoul. It's all about my work as a journalist.,
