ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
841,Democrats want power for themselves. Republicans will give YOU the power! #Election2016,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (is a Democrat(x) → ¬wants power(x) ∧ ¬will give power(x, y)) ∧ ∀y (is a Republican(y) → wants power(y) ∧ will give power(y, x)) → opposed","∀x (is a Democrat(x) → ¬wants power(x) ∧ ¬will give power(x, y)) ∧ ∀y (is a Republican(y) → wants power(y) ∧ will give power(y, x)) → opposed"
842,Dad while watching the news: Politics is just show business for ugly people #HowAboutNo,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(x) ∧ is the target(x)) → ¬(is involved in politics(x) ∧ (is ugly(x) ∨ puts on a show(x))) → neutral,∀x (¬(is politics(x) ∧ is show business(x) ∧ is ugly(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) → ¬is Hillary Clinton(x)) → negative
843,.@thedailybeast such a waste of space #CrackingCeilings,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∃x (is referenced(x) ∧ is criticized(x) ∧ is Hillary Clinton(x)) → opposed,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
844,@KrownRoyaleNY @jjauthor Bad for her is good for the U.S. @jlconnell66 #Killary,Hillary Clinton,AGAINST,"∀x ((is bad for(x, is Hillary Clinton) → is good for(x, is the US)) ∧ (#Killary)) → opposed","∃x (is Hillary Clinton(x) ∧ is bad(x) ∧ is good for y(is bad(x), U.S.)) → opposed","∀x (is Hillary Clinton(x) → ¬'s misfortune is beneficial for y(x, is the United States(x))) → opposed","∀x (is bad for(x, Hillary Clinton) → is good for(x, the U.S.)) → opposed"
845,@csham21 @EstadodeSats Thank you so much for supportive #Freedom4Cuba RTs! #WakeUpAmerica #Cuba #TodosMarchamos,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (¬is a mention of Hillary Clinton(x) → ¬is a supportive tweet(x)) ∧ ∀x (contains the hashtag #Freedom4Cuba(x) ∧ contains the hashtag #WakeUpAmerica(x) ∧ contains the hashtag #Cuba(x) ∧ contains the hashtag #TodosMarchamos(x) → ¬is a mention of Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
846,"Can't #UniteBlue, RT LindaSuhler: Hillary:People Trust Me, Blames 'Constant Barrage of Attacks' By the Right #delusional #WakeUpA...",Hillary Clinton,AGAINST,∀x ((is mentioned(x) ∧ is Hillary Clinton(x)) → is criticized(x)) → opposed,∃x (is the target(x) ∧ is criticized/mocked(x) ∧ is blamed by others(x)) → is opposed(x) → opposed,∀x (is Hillary Clinton(x) → is delusional(x) → is opposed(x)) → opposed,∀x ((is mentioned(x) ∧ is Hillary Clinton(x)) → (is criticized(x) ∧ is blamed(x) ∧ is opposed(x))) → opposed
847,@M_E_Adams if a Demonrat were to win I'd prefer Sanders over Killary.,Hillary Clinton,AGAINST,"∀x ((is a Democrat(x) ∧ wins(x)) → (prefers y(x, Sanders) ∧ ¬prefers y(x, Hillary Clinton))) → opposed","∃x∃y (is a person(x) ∧ is the target(y) ∧ is derogatory(""Killary"") ∧ is opposed to y(x,y) ∧ is the target(y) = Hillary Clinton) → opposed","∀x (prefers y(x, Sanders) ∧ ¬prefers y(x, is a Democrat who is not Sanders(x))) → is opposed to Hillary Clinton(x) → opposed","∀x ((is a Democrat(x) ∧ wins(x)) → (prefers(x, Sanders) ∧ ¬prefers(x, Hillary Clinton))) → opposed"
848,@jschau11 wow!!! i can halp too!! #OBAMASUCKS #BLOWUPISIS #NOIRS #NOSHARIAUSA #NOAMNESTY #DAMNTHAT140 #USARULES...#ILOVETHIS #(:),Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ has nationalist/conservative hashtags(x)) → ¬is Hillary Clinton(x) → neutral,∀x (¬M(x) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → (has negative political hashtags(x) ∨ has nationalist/conservative hashtags(x))) → ¬is Hillary Clinton(x) → negative
849,"#WhatILearnedToday @HillaryClinton already admitted to having at least 2 devices, more lies, it never stops",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ admitted to having at least 2 devices(x)) → tells lies(x)) → is opposed(x) → opposed,∃n(n>1 ∧ ∃x(lied(x) ∧ is Clinton(x)) ∧ ∃y(is a device(y) ∧ is Clinton(x))) → opposed,∀x (is Hillary Clinton(x) ∧ lied(x) ∧ has multiple devices(x)) → ¬is Hillary Clinton(x) → opposed,"∃x (is Hillary Clinton(x) ∧ ∃n (n>1 ∧ has devices(x, n) ∧ lied(x))) → opposed(x)"
850,@DesireeAaron @HillaryClinton Sheets Clinton Ya got to love it #HillaryonCNN #HillaryClinton,Hillary Clinton,FAVOR,∀x (is Hillary Clinton(x)) → support,∃x (is tagged(x) ∧ 's name is used(x) ∧ is Hillary Clinton(x) ∧ is referred to(x)) → neutral,∀x (is mentioned(x) ∧ is mentioned positively(x) → is Hillary Clinton(x)) → support,∃x (is mentioned(x) ∧ is mentioned positively(x) ∧ is Hillary Clinton(x)) → support
851,.@jaketapper The way @HillaryClinton keeps lying I swear her father's real last name is Geppetto. #TCOT #WakeUpAmerica,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is lying(x)) → is opposed(x)) → opposed,"lies(Hillary Clinton) ∧ is compared to Geppetto(Hillary Clinton, Geppetto) → is opposed(Hillary Clinton) → opposed",∀x (lies(x) → ¬has the last name Geppetto(x)) → opposed,"lies(Hillary Clinton) ∧ is compared to Geppetto(Hillary Clinton, Geppetto) → is opposed(Hillary Clinton) → opposed"
852,It's a beautiful day for phone banking at the Hill House on 1529 Richland Street! Join us tonight at 6PM! @HillaryforSC,Hillary Clinton,FAVOR,∀x ((is Hillary Clinton(x) ∧ is mentioned in a positive contet(x)) → (is a phone banking event(x) ∧ is invited to join(x) ∧ is a campaign(x))) → support,∃x (promotes phone banking(x) ∧ mentions location and time(x) ∧ is Hillary Clinton(x)) → support,∀x (is a political event(x) ∧ is a beautiful day(x) ∧ is located at the Hill House(x) ∧ is a tweet(x) ∧ is related to Hillary Clinton(x) → S(x)) → support,∃x (is a political event(x) ∧ is a beautiful day(x) ∧ is located at the Hill House(x) ∧ is a tweet(x) ∧ is related to Hillary Clinton(x) ∧ promotes phone banking(x) ∧ mentions location and time(x)) → Support
853,@ahbrees @TODAYshow Attack? More like the daily liberal media defend Hillary and her lies!!,Hillary Clinton,AGAINST,∀x (defends Hillary Clinton(x) ∧ lies(x)) → support,"∃x(is media(x) ∧ defends(x, is Hillary Clinton(x)) ∧ lies(is Hillary Clinton(x))) → is opposed to y(speaker, is Hillary Clinton(x)) → opposed",Not Refer → neutral,"∀x (is media(x) ∧ defends(x, Hillary Clinton) ∧ lies(Hillary Clinton)) → opposed"
854,@DeatonCAPT Simple. Govt benefits. Surprised it's only 42%. Must be some dependents who want off welfare.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬is mentioned(""Hillary Clinton"") → has a neutral attitude(Hillary Clinton)) → neutral",∀x (¬(is a benefit(x) ∨ is work(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
855,@stylistkavin Amazing how much they sound like Republicans! ; ) #ITrustHillary,Hillary Clinton,FAVOR,∀x ((sounds like Republicans(x) ∧ is trusted(is Hillary Clinton(x)))) → support,"implies(criticizes Hillary Clinton(x), sounds like Republicans(x)) → support",∀x (is trusted(x) ∧ is Hillary Clinton(x) → sounds like a Republican(x)) → support,∀x (is trusted(x) ∧ is Hillary Clinton(x) → sounds like Republicans(x)) → Support
856,@pdg811 Didn't realize I was in a Republican echo chamber of faux scandals! Ask Gowdy to #Releasethetranscript #ITrustHillary,Hillary Clinton,FAVOR,∀x ((is trustworthy(x) ∧ is criticized(x)) ∨ (is related to Republican echo chamber(x) ∧ is a fau scandal(x))) ∧ is asked to release a transcript(x) ∧ is related to Hillary Clinton(x) → support,is trusted(Hillary Clinton) ∧ ¬is an echo chamber of fake scandals ∧ should release a transcript(transcript) → support,∀x (is a Republican(x) ∧ is an echo chamber(x) ∧ is a scandal(x) → ¬is trustworthy(x)) ∧ ∀x (is trustworthy(x) → ¬is a Republican(x)) → support,∀x ((is criticized(x) ∧ is related to faux scandals(x)) ∨ (is asked to release a transcript(x) ∧ is related to Hillary Clinton(x))) → Support
857,"Hillary Clinton has amassed $329 million in her career (3 of her top 5 donors are Citigroup, Goldman & JP Morgan). #Bernie2016",Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ has amassed $329 million(x)) ∧ (∃y (is a donor of y(y, x) ∧ is in the top five donors of y(y, x) ∧ (is Citigroup(y) ∨ is Goldman(y) ∨ is JP Morgan(y))))) → opposed","∃x∃y(is a bank(x) ∧ has received donations from y(is Clinton,x) ∧ is opposed(is Clinton)) → opposed",∀x (is Hillary Clinton(x) ∧ has received money from big financial institutions(x) → is opposed(x)) → opposed,"∃x (is Hillary Clinton(x) ∧ has amassed $329 million(x) ∧ ∃y (is a donor of y(y, x) ∧ is in the top five donors of y(y, x) ∧ (is Citigroup(y) ∨ is Goldman(y) ∨ is JP Morgan(y)))) → opposed"
858,#HillaryonCNN The wicked person flees when no one is chasing them - Proverbs,Hillary Clinton,AGAINST,∀x ((is mentioned(x) ∧ is Hillary Clinton(x)) → is opposed(x)) → opposed,∃x(is mentioned(is the target(x)) ∧ ¬is referenced(is the target(x)) ∧ is a proverb(x)) → neutral,∀x (is wicked(x) → ¬is chased(x) ∧ flees(x)) → opposed,∀x ((is mentioned(x) ∧ is Hillary Clinton(x)) → is opposed(x)) → opposed
859,@Scott_R_Ellis the reason she struggles to appear genuine is she is not a genuine person. Actions speak louder than words.,Hillary Clinton,AGAINST,∀x ((is a person(x) ∧ struggles to appear genuine(x) ∧ ¬is genuine(x)) → 's actions speak louder than words(x)) → is opposed(Hillary Clinton) → opposed,∃x (is the target(x) ∧ ¬is genuine(x) ∧ (appears genuine(x) → ¬is genuine(x)) ∧ ('s words(x) < 's actions(x))) → opposed,¬is a genuine person(x) ∧ is Hillary Clinton(x) → is not a genuine person(x) → opposed,∀x ((is a person(x) ∧ struggles to appear genuine(x) ∧ ¬is genuine(x)) → 's actions speak louder than words(x)) → opposed(Hillary Clinton)
860,@Levee_Breaks The stench of low tide.is lasting NO! ===>,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
861,@CNNPolitics @JDiamond1 that's so ridiculous to treat people like that. They are doing their jobs.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,∀x (¬(is treated poorly(x) ∧ is ridiculous(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is treated poorly(x) ∧ is ridiculous(x)) → ¬is Hillary Clinton(x)) → neutral
862,Hilarity of the day: Hillary said she went 'above and beyond' in transparency. Really? What about the 30k deleted emails?,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ claims to have gone 'above and beyond' in transparency(x)) → has 30k deleted emails(x)) → opposed,∃x (is Hillary Clinton(x) ∧ claims to be transparent(x) ∧ ¬is transparent(x) ∧ deleted emails(x)) → opposed,∀x (is transparent(x) ∧ deleted emails(x) → ¬is opposed(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ claims transparency(x)) → has deleted emails(x)) → opposed
863,"@HillaryClinton Wow, #HillaryClinton looks very fat in that pants suit. #liberals #tlot #Democrats",Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → is opposed(x)) → opposed,∃x (is the target(x) ∧ is criticized(x)) → is opposed(x) → opposed,Not Refer → neutral,∃x (is Hillary Clinton(x) ∧ is criticized(x)) → opposed
864,@HillaryClinton interview was ridiculous!! She's such a liar!,Hillary Clinton,AGAINST,∀x (is a liar(x) → is opposed(x)) → opposed,is a liar(is Clinton) → opposed,∀x (is a liar(x) ∧ is Hillary Clinton(x) → ¬G(x)) → opposed,is a liar(Hillary Clinton) → opposed
865,"Every time the republicans move to the middle, the liberals move the middle further to the left.",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(x) → ¬is the target(x) = is Hillary Clinton(x)) → neutral,∀x (¬(is a liberal(x) ∨ is a Republican(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
866,".@HillaryClinton blames her lack of trust among the populace on @GOP, forgetting that she's a lying, conniving, murderous, cheat.",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) → (is a lying person(x) ∧ is a conniving person(x) ∧ is a murderous person(x) ∧ is a cheat(x))) ∧ (lacks trust(x) → is the GOP(x))) → opposed,∃x (is the target(x) ∧ (is lying(x) ∨ is conniving(x) ∨ is murderous(x) ∨ is a cheat(x))) → opposed,∀x (is Hillary Clinton(x) → (is a liar(x) ∧ is a cheat(x) ∧ is murderous(x) ∧ is a cheat(x))) → opposed,∀x (is Hillary Clinton(x) → (is lying(x) ∧ is conniving(x) ∧ is murderous(x) ∧ is a cheat(x) ∧ lacks trust(x) → is the GOP(x))) → opposed
867,"Hillary has sacrificed more Ambassadors, told more lies, hid and destroyed more evidence... The beat goes on,,, @McSadie",Hillary Clinton,AGAINST,∀x (has sacrificed Ambassadors(x) ∧ has told lies(x) ∧ has hidden evidence(x) ∧ has destroyed evidence(x)) → is opposed(x) → opposed,∃x (is Hillary Clinton(x) ∧ (has sacrificed Ambassadors(x) ∨ has told lies(x) ∨ has destroyed/hid evidence(x))) → opposed,∀x (has sacrificed ambassadors(x) ∧ has told lies(x) ∧ has hid and destroyed evidence(x) → ¬is Hillary Clinton(x)) → opposed,∀x (is Hillary Clinton(x) → (has sacrificed Ambassadors(x) ∧ has told lies(x) ∧ has hidden/destroyed evidence(x))) → opposed
868,@thehill : Women deserve a better candidate for the HIGH HONOR if first woman President: We ALL do! #WhyI'mNotVotingForHillary,Hillary Clinton,AGAINST,∀x ((is a better candidate for the high honor of the first woman President(x) ∧ is voted for(x)) → ¬is Hillary Clinton(x)) → opposed,"∃x (is a candidate(x) ∧ is a woman(x) ∧ is President(x)) ∧ ¬deserves to be y(Hillary Clinton, is President(x)) ∧ ∃y (is a candidate(y) ∧ is a better candidate(y)) → opposed",∀x (is a woman(x) ∧ is a president(x) → ¬is Hillary Clinton(x)) → opposed,∀x ((is a better candidate for the high honor of the first woman President(x) ∧ is voted for(x)) → ¬is Hillary Clinton(x)) → opposed
869,A circus Act such as Donald Trump is short term entertainment. Soon to be canceled.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,(∀x (is Donald Trump(x) ∧ (is an entertainment act(x) ∧ will be canceled(x))) ∧ ¬(is mentioned(x) ∧ is Hillary Clinton(x))) → neutral,∀x (¬(is Donald Trump(x) ∨ is Hillary Clinton(x)) → ¬is entertainment(x) ∧ ¬is canceled(x)) → neutral,∀x ((is Donald Trump(x) ∧ is entertainment act(x) ∧ will be canceled(x)) ∧ ¬is Hillary Clinton(x)) → neutral
870,"@churstauthor Thanks for the follow Charles, may God bless you and your family ! #freeallfour",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is ""Hillary Clinton""(x)) → neutral",∀x (¬mentions Hillary Clinton(x) → ¬is a thank-you message(x)) ∧ ∀x (¬includes a blessing(x) → ¬is a thank-you message(x)) → neutral,∀x (¬(mentions(x) ∨ references(x)) → ¬is Hillary Clinton(x)) ∧ ∀x (includes blessing(x) → is thank-you message(x)) → neutral
871,@alison_rambles @RickCanton @ResistTyranny @RotNScoundrel @LeahR77 @LeahRBoss @RedStateJake Because I have Grand Children!,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
872,"If it weren't for her marriage, Hillary would unknown. Thanks a lot, Bill. RT @MangyLover #HIllaryClinton #WeDontTrustYouHillary",Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ ¬is unknown(x)) → (is married(x) → is dissatisfied with y(x, is Hillary Clinton(x)))) → is opposed(Hillary Clinton) → opposed",∃x (criticizes(is Hillary Clinton(x)) ∧ (implies(x) ∧ ¬is known(is Hillary Clinton(x))) ∧ distrusts(is Hillary Clinton(x))) → opposed,"∀x (is Hillary Clinton(x) ∧ is married to y(x, y) → ¬is known(x)) → opposed","∀x ((is Hillary Clinton(x) ∧ ¬is unknown(x)) → (is married(x) → is dissatisfied with y(x, is Hillary Clinton(x)))) → is opposed(Hillary Clinton) → opposed"
873,@TajMagruder Facetious much? Had me going there.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is responding to someone else(x) ∧ ¬is mentioned(x)) → ¬is the target(x) → neutral,∀x (¬(is facetious(x) ∨ is Hillary Clinton(x)) → ¬G(x)) → neutral,∀x (is responding to someone else(x) ∧ ¬is mentioned(x)) → ¬is the target(x) → neutral
874,@realDonaldTrump has my vote! The truth will set you free and we need transparency in Washington now more than ever!,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∃x(tells the truth(x) ∧ wants transparency in Washington(x)) ∧ ∀y(is an opponent(y) → ¬is supported(y)) → opposed,∀x (is a political figure(x) ∧ is supported by the speaker(Donald Trump) → is opposed by the speaker(Hillary Clinton)) → opposed,∀x (is a political figure(x) ∧ is supported by(@realDonaldTrump) → is opposed by(Hillary Clinton)) → opposed
875,.@HillaryClinton is a liar & corrupt. Period. End of story. #criminal #liar #hillaryforprison #uppers #tcot,Hillary Clinton,AGAINST,∀x ((HillaryClinton) → (is a liar(x) ∧ is corrupt(x))) → opposed,∃x (is the target(x) ∧ (is described as a liar(x) ∨ is described as corrupt(x) ∨ is described as criminal(x))) → opposed,∀x (is a liar(x) ∧ is corrupt(x) → is opposed(x)) → opposed,∀x ((HillaryClinton) → (is a liar(x) ∧ is corrupt(x))) → opposed
876,Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (refers to Republicans(x) ∧ refers to Trump(x) ∧ ¬mentions the target(x)) → opposes the target(x) → opposed,¬(is a Republican(x) ∧ is in the White House(x) ∧ will make America great again(x)) → is Hillary Clinton(x) → opposed,∀x (refers to Republicans(x) ∧ refers to Trump(x) ∧ ¬mentions the target(x)) → opposes the target(x) → opposed
877,"@AndreaTantaros Clinton privilege transcends white privilege, rock star privilege, NFL privilege & intergalactic alien privilege.",Hillary Clinton,AGAINST,∀x (has privilege(x) ∧ (has white privilege(x) ∨ has rock star privilege(x) ∨ has NFL privilege(x) ∨ has intergalactic alien privilege(x))) → is opposed(x) → opposed,∃x(is Clinton/Hillary Clinton(x) ∧ has privilege(x) ∧ ∀y((has white privilege(y) ∨ has rock star privilege(y) ∨ has NFL privilege(y) ∨ has intergalactic alien privilege(y)) → has privilege(x) > has privilege(y))) → opposed,∀x (has privilege(x) → is Clinton(x)) → has negative attitude(x) → opposed,∃x (is Hillary Clinton(x) ∧ has privilege(x) ∧ ∀y((has white privilege(y) ∨ has rock star privilege(y) ∨ has NFL privilege(y) ∨ has intergalactic alien privilege(y)) → has privilege(x) > has privilege(y))) → opposed
878,Hillary has learned The Blame Game well from Obama - she blames GOP for everything!,Hillary Clinton,AGAINST,"∀x (blames y(is Hillary Clinton(x), is GOP(x))) → opposed","has learned(is Hillary Clinton(x), is Obama(x)) ∧ blames(is Hillary Clinton(x), is GOP(x)) → opposed",∀x (blames the GOP(x) → is opposed(x)) → opposed,"∀x (blames(x, GOP) → opposed(x)) → opposed"
879,when i get married to my partner i want @HillaryClinton to be my maid of honor! #govote #girlpower #lovewins,Hillary Clinton,FAVOR,"∀x (wants y to be their maid of honor(x, HillaryClinton) → is supportive(x)) → support","∃x(is wanted as maid of honor(x) ∧ is Clinton(x) ∧ is married(speaker,is partner)) → support",∀x (is a person(x) ∧ is a wedding(x) ∧ is Hillary Clinton(x) ∧ is a maid of honor(x)) → ∀x (is a person(x) ∧ is a wedding(x) ∧ is Hillary Clinton(x) ∧ is a maid of honor(x)) → support,"∀x (wantsMaidOfHonor(speaker, partner, HillaryClinton) → supports(speaker)) → support"
880,"Hey!!! If anyone wants to help with the Hillary camp at Charlotte pride, let me know!!! #nc #pride #lgbt",Hillary Clinton,FAVOR,∀x ((is mentioned(x) ∧ is Hillary Clinton(x)) → is a campaign(x) ∧ is Charlotte pride(x)) → support,∃x (is Hillary Clinton(x) ∧ is a campaign(x)) ∧ (the sentence offers help for(x) ∧ the sentence uses related hashtags(x)) → support,∀x (is Hillary Clinton(x) ∧ is a campaign(x) ∧ is a pride event(x) → is supportive(x)) → support,∃x (is Hillary Clinton(x) ∧ is a campaign(x) ∧ offers help(x) ∧ uses related hashtags(x)) → Support
881,Are we so desperate in this country to seriously consider a 60+ woman as president?,Hillary Clinton,AGAINST,∀x ((is a 60+ woman(x) ∧ is considered for president(x)) → ¬is Hillary Clinton(x)) → neutral,∃x (is a woman(x) ∧ is considered for president(x) ∧ is opposed(x) ∧ is Hillary Clinton(x)) → opposed,∀x (is a woman(x) ∧ is considered as president(x) ∧ is 60+ years old(x) → is Hillary Clinton(x)) → neutral,∃x (is a 60+ woman(x) ∧ is considered for president(x) ∧ is Hillary Clinton(x)) → opposed
882,@JOEROWE409 @ScotsFyre Hillaey Clinton can't help but lie...it's who she really is.,Hillary Clinton,AGAINST,∀x (lies(x) → is opposed(x)) → opposed,"∃x (is Hillary Clinton(x) ∧ (lies(x) ∧ y is the identity of(x, lies(x)))) → opposed",∀x (lies(x) ∧ is Hillary Clinton(x) → has an opposed attitude(x)) → opposed,∀x (is Hillary Clinton(x) ∧ lies(x) → has negative attitude(x)) → opposed
883,"Hillary ""We came, we saw, he [Gaddaffi] died"" psychopath Clinton. #HillaryonCNN #Nothanks",Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → is a psychopath(x)) ∧ is opposed(Hillary Clinton) → opposed,"∃x (refers to y(""Hillary ""We came, we saw, he [Gaddaffi] died"" psychopath Clinton"", x) ∧ is Hillary Clinton(x) ∧ is psychopath(x)) → opposed",∀x (is Hillary Clinton(x) → is a psychopath(x)) → is opposed(x) → opposed,∀x (is Hillary Clinton(x) → is a psychopath(x)) → is opposed(x) → opposed
884,It bugs me when some people seek to invalidate centrist Democrats. I prefer a bigger tent.,Hillary Clinton,NONE,∀x ((seeks to invalidate centrist Democrats(x) ∧ is a centrist Democrat(x)) → bugs the speaker(x)) ∧ prefers a bigger tent(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) ∧ prefers a bigger tent(x) → neutral,∀x (seeks to invalidate centrist Democrats(x) ∧ ¬prefers a bigger tent(x) → ¬is Hillary Clinton(x)) → neutral,∀x ((seeks to invalidate centrist Democrats(x) ∧ is a centrist Democrat(x)) → bugs the speaker(x)) ∧ prefers a bigger tent(x) → neutral
885,Join the Hillary team now and come to the Jefferson County phone bank tomorrow from 6-8 at Bliss Studio in Fairfield!,Hillary Clinton,FAVOR,"∀x ((is part of the Hillary team(x) ∧ is Hillary Clinton(x)) → (∃y (invites y to the Jefferson County phone bank(y, x)))) → support",∃x (encourages joining(x) ∧ is in support of(x) ∧ is Hillary Clinton(x)) → support,∀x (is Hillary Clinton(x) → is a supporter of Hillary Clinton(x)) → support,"∃x (is part of the Hillary team(x) ∧ is Hillary Clinton(x) ∧ ∃y (invites y to the Jefferson County phone bank(y, x))) → support"
886,"Mining is where all the money is but our ""Leader"" says otherwise #ArrestObama #RedNationRising #OperationBendOver #NoSanctuary",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(x) ∧ is Clinton) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
887,I wish #OliviaPope could run @HillaryClinton 's campaign... #Scandal #livisreal,Hillary Clinton,AGAINST,"∀x (wishes y(x, is Hillary Clinton) → ∃y (runs y's campaign(is Olivia Pope, y))) → support","epresses a wish(is Olivia Pope(x) runs y's campaign(x,is Hillary Clinton(y))) → support",∀x (is a political figure(x) ∧ is a campaign(x) → is run by Olivia Pope(x) ∧ is supported(x)) → support,"∀x (wishes(x, is Hillary Clinton) → ∃y (runsCampaign(is Olivia Pope, y, is Hillary Clinton))) → Support"
888,"Liberal's, why ARE you so intolerant?!? Why were your parents so intolerant? And their parents? #UniteBlue",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is a liberal(x) → is intolerant(x) ∧ is a parent(x) ∧ is a grandparent(x)) ∧ ∀x (is supportive of Hillary Clinton(x) → ¬is intolerant(x)) → support,∀x (is liberal(x) → (is intolerant(x) ∧ is parent(x) ∧ is grandparent(x))) ∧ ∀x (is supportive of Hillary Clinton(x) → ¬is intolerant(x)) → neutral
889,@CNN One would hope everyone would be fired up over such a blatant lie,Hillary Clinton,AGAINST,∀x (is a blatant lie(x) → is opposed(is Hillary Clinton(x))) → opposed,∃x(is a lie(x) ∧ causes being fired up(x)) ∧ ∀y(is everyone(y)) ∧ ¬∃z(is Hillary Clinton(z)) → neutral,∀x (is a lie(x) → ¬is Hillary Clinton(x)) → opposed,∀x (is a lie(x) → ¬supports Hillary Clinton(x)) → opposed
